송하인_격자공간고유번호,수하인_격자공간고유번호,물품_카테고리,repeat,cluster
1165000021018100,5011000582050200,21,1165000021018100_5011000582050200,1
1154500001089200,5011000315047300,41,1154500001089200_5011000315047300,1
5013000691060200,1141000007008400,27,5013000691060200_1141000007008400,0
5013000821028200,4812100206049400,27,5013000821028200_4812100206049400,0
5011000078068400,4872000470097200,27,5011000078068400_4872000470097200,0
5013000610049100,3611000320078400,27,5013000610049100_3611000320078400,0
2714000168071200,5013000684033300,34,2714000168071200_5013000684033300,3
5013000610049100,2818500034014200,27,5013000610049100_2818500034014200,0
1168000004087300,5011000315061400,6,1168000004087300_5011000315061400,1
5011000078068400,4825000422083100,27,5011000078068400_4825000422083100,0
5011000213090100,4127100042085200,27,5011000213090100_4127100042085200,0
5011000312034400,3017000006085100,27,5011000312034400_3017000006085100,0
4148000690043300,5013000863031100,34,4148000690043300_5013000863031100,2
4128500028057400,5011000315026200,87,4128500028057400_5011000315026200,2
5013000565050400,4161000279018400,27,5013000565050400_4161000279018400,0
5013000870037300,1162000002057100,27,5013000870037300_1162000002057100,0
5013000731055200,2614000009095400,27,5013000731055200_2614000009095400,0
5011000968068300,4183000660023100,27,5011000968068300_4183000660023100,0
5011000437099200,4121000035096100,27,5011000437099200_4121000035096100,0
4159000429094300,5011000374033400,25,4159000429094300_5011000374033400,2
4141000031030100,5011000429002400,57,4141000031030100_5011000429002400,2
4833000321049100,5011000265085400,69,4833000321049100_5011000265085400,0
5013000828084200,1114000003052400,27,5013000828084200_1114000003052400,0
5011000078068400,1165000008093100,27,5011000078068400_1165000008093100,0
4136000263049400,5013000587077300,19,4136000263049400_5013000587077300,2
5011000137030100,4713001318077100,27,5011000137030100_4713001318077100,0
5011000316024300,4511300076050200,51,5011000316024300_4511300076050200,0
5013000610049100,1123000007041100,27,5013000610049100_1123000007041100,0
5013000760051200,2917000081045200,27,5013000760051200_2917000081045200,0
5013000821028200,4139000016027300,27,5013000821028200_4139000016027300,0
5013000670094400,4571000516047300,27,5013000670094400_4571000516047300,0
5011000078068400,4121000009075200,27,5011000078068400_4121000009075200,0
1135000030093100,5011000315039300,19,1135000030093100_5011000315039300,1
5013000778073200,4139000095051300,27,5013000778073200_4139000095051300,0
5013000467008300,2729000026051300,14,5013000467008300_2729000026051300,0
5013000732089100,4825000115020200,27,5013000732089100_4825000115020200,0
5011000137030100,4822000181022300,27,5011000137030100_4822000181022300,0
4157000306018300,5013000529050300,10,4157000306018300_5013000529050300,2
4180000526026100,5011000219012300,34,4180000526026100_5011000219012300,2
5011000137030100,1165000009004300,27,5011000137030100_1165000009004300,0
5011000424078200,4159000113021100,27,5011000424078200_4159000113021100,0
5011000078068400,4143000005037100,27,5011000078068400_4143000005037100,0
5011000214049400,4418000387059400,27,5011000214049400_4418000387059400,0
4136000216029100,5011000434044100,36,4136000216029100_5011000434044100,2
4127300065073100,5011000169074400,41,4127300065073100_5011000169074400,2
5011000324075400,4183000181025200,66,5011000324075400_4183000181025200,0
5013000731055200,4615000535073400,27,5013000731055200_4615000535073400,0
4148000690015300,5011000374091100,34,4148000690015300_5011000374091100,2
5013000817046300,1150000024012300,27,5013000817046300_1150000024012300,0
5011000078068400,4713000465092200,27,5011000078068400_4713000465092200,0
1168000035050300,5011000263040200,19,1168000035050300_5011000263040200,1
5011000078068400,4137000042008400,27,5011000078068400_4137000042008400,0
5013000821028200,4415000828031100,27,5013000821028200_4415000828031100,0
4148000690043300,5013000861018300,34,4148000690043300_5013000861018300,2
5011000078068400,3114000008063200,27,5011000078068400_3114000008063200,0
5011000595017300,4113500035054300,67,5011000595017300_4113500035054300,0
5011000137030100,4165000594068400,27,5011000137030100_4165000594068400,0
5011000078068400,2650000010054300,27,5011000078068400_2650000010054300,0
5013000009018200,4420000200017100,27,5013000009018200_4420000200017100,0
4148000690015300,5011000319055300,34,4148000690015300_5011000319055300,2
5011000478099100,4719000434069400,27,5011000478099100_4719000434069400,0
4511300058098200,5011000435082200,97,4511300058098200_5011000435082200,2
4127100028025200,5011000721087400,19,4127100028025200_5011000721087400,2
5011000685067100,4371000281024100,27,5011000685067100_4371000281024100,0
4148000690015300,5011000318017100,34,4148000690015300_5011000318017100,2
5013000946015400,1150000041097400,27,5013000946015400_1150000041097400,0
5013000414100100,4377000303039200,27,5013000414100100_4377000303039200,0
5011000313088300,4136000210079300,93,5011000313088300_4136000210079300,0
5013000622057100,4113500046076300,27,5013000622057100_4113500046076300,0
5013000777063100,4678000303029100,27,5013000777063100_4678000303029100,0
5011000767060300,4157000160016100,27,5011000767060300_4157000160016100,0
5011000078068400,2917000067065300,27,5011000078068400_2917000067065300,0
2653000003098100,5011000366026100,77,2653000003098100_5011000366026100,3
5013000821028200,4146300017040300,27,5013000821028200_4146300017040300,0
5013000765096400,1141000006075200,27,5013000765096400_1141000006075200,0
5011000078068400,2653000029036100,27,5011000078068400_2653000029036100,0
5011000685067100,1117000013082400,27,5011000685067100_1117000013082400,0
5011000595017300,1120000006016100,67,5011000595017300_1120000006016100,0
5013000828061300,4611000028050200,27,5013000828061300_4611000028050200,0
5011000137030100,4128500042033300,27,5011000137030100_4128500042033300,0
5013000610049100,1162000005008100,27,5013000610049100_1162000005008100,0
5011000420060100,4139000097009400,27,5011000420060100_4139000097009400,0
4514000439042200,5011000263068400,60,4514000439042200_5011000263068400,2
5011000078068400,4514000458069400,27,5011000078068400_4514000458069400,0
5013000768086300,4812100187065300,17,5013000768086300_4812100187065300,0
5011000199044400,3117000054061200,27,5011000199044400_3117000054061200,0
5013000819029100,1117000018017100,27,5013000819029100_1117000018017100,0
5011000137030100,4119900014021300,27,5011000137030100_4119900014021300,0
5013000910072100,4117300013017100,27,5013000910072100_4117300013017100,0
4148000699072200,5011000263030200,36,4148000699072200_5011000263030200,2
5013000828061300,4217000130068200,27,5013000828061300_4217000130068200,0
4148000699072200,5011000433024400,67,4148000699072200_5011000433024400,2
3020000034039400,5011000582050200,71,3020000034039400_5011000582050200,3
5011000078068400,4136000272047200,27,5011000078068400_4136000272047200,0
5011000078068400,4812700043043300,27,5011000078068400_4812700043043300,0
4148000690015300,5011000373021200,34,4148000690015300_5011000373021200,2
5011001060063300,4127100045075200,27,5011001060063300_4127100045075200,0
5011000078068400,2914000012030300,27,5011000078068400_2914000012030300,0
1129000014045300,5011000429018300,56,1129000014045300_5011000429018300,1
5011000224031300,4127100036098100,27,5011000224031300_4127100036098100,0
4148000568086300,5011000217013400,34,4148000568086300_5011000217013400,2
5011000424078200,2820000050016400,27,5011000424078200_2820000050016400,0
5013000354052200,4113500002003100,27,5013000354052200_4113500002003100,0
5013000731055200,4121000003066100,27,5013000731055200_4121000003066100,0
4136000159044400,5011000112026300,83,4136000159044400_5011000112026300,2
2824500045087100,5011000318039200,86,2824500045087100_5011000318039200,3
5013000731055200,4159000216080400,27,5013000731055200_4159000216080400,0
5011000213069100,2811000122006200,17,5011000213069100_2811000122006200,0
4141000031009400,5011000373032100,5,4141000031009400_5011000373032100,2
5011000320025200,2823700019034100,26,5011000320025200_2823700019034100,0
5011000263078100,2820000013076300,25,5011000263078100_2820000013076300,0
4159000429094300,5011000216062400,66,4159000429094300_5011000216062400,2
4148000513064400,5011000219042200,3,4148000513064400_5011000219042200,2
4157000306018300,5013000102057400,35,4157000306018300_5013000102057400,2
5011000078068400,1147000019079100,27,5011000078068400_1147000019079100,0
4728000647039200,5011000366031400,80,4728000647039200_5011000366031400,0
4136000193095300,5011000313070200,36,4136000193095300_5011000313070200,2
5011000424078200,4420000129046100,27,5011000424078200_4420000129046100,0
5013000817046300,4413300185061300,27,5013000817046300_4413300185061300,0
5013000731055200,4128100070038200,27,5013000731055200_4128100070038200,0
5011000309091300,4482500479022300,27,5011000309091300_4482500479022300,0
4413100172044200,5011000484017300,40,4413100172044200_5011000484017300,2
5011000078068400,4129000005020400,27,5011000078068400_4129000005020400,0
5011000078068400,4155000362012100,27,5011000078068400_4155000362012100,0
5013000733024100,4127300056005300,27,5013000733024100_4127300056005300,0
5011000213090100,4159000301036300,3,5011000213090100_4159000301036300,0
4571000650086400,5011000436011300,60,4571000650086400_5011000436011300,2
5011000137030100,4715000245079100,27,5011000137030100_4715000245079100,0
5013000731055200,2729000021095200,27,5013000731055200_2729000021095200,0
5011000582014300,4146500038090100,80,5011000582014300_4146500038090100,0
5011000375010100,2917000068072400,66,5011000375010100_2917000068072400,0
5011000137030100,2623000005019200,27,5011000137030100_2623000005019200,0
5011000078068400,4128100034024100,27,5011000078068400_4128100034024100,0
4137000019060200,5011000375008200,90,4137000019060200_5011000375008200,2
4165000625091200,5013000866038100,75,4165000625091200_5013000866038100,2
4141000031030100,5011000373077300,54,4141000031030100_5011000373077300,2
5011000521092200,3611000164030200,27,5011000521092200_3611000164030200,0
5011000132071400,2917000038042400,11,5011000132071400_2917000038042400,0
5011001127044400,1144000007002100,27,5011001127044400_1144000007002100,0
5011000137030100,4421000178013100,27,5011000137030100_4421000178013100,0
5011000113054400,4145000014041300,36,5011000113054400_4145000014041300,0
5011000078068400,4413100204056400,27,5011000078068400_4413100204056400,0
4514000248090300,5011000674090100,44,4514000248090300_5011000674090100,2
5013000731055200,4723000851019100,27,5013000731055200_4723000851019100,0
1114000004028400,5011000312075100,41,1114000004028400_5011000312075100,1
5011000078068400,4117300013058300,27,5011000078068400_4117300013058300,0
5011000199044400,4111300032013400,27,5011000199044400_4111300032013400,0
5011000078068400,4729000208082200,27,5011000078068400_4729000208082200,0
5011000230014200,2823700006026200,27,5011000230014200_2823700006026200,0
4119900005091100,5013000823073200,57,4119900005091100_5013000823073200,2
5013000821028200,1147000011008200,27,5013000821028200_1147000011008200,0
5013000618013100,4211000611055200,11,5013000618013100_4211000611055200,0
5011000316024300,2824500044025400,51,5011000316024300_2824500044025400,0
5011000317097400,1156000020063300,80,5011000317097400_1156000020063300,0
5011000265077200,1150000041044300,80,5011000265077200_1150000041044300,0
5013000777063100,1144000025057300,27,5013000777063100_1144000025057300,0
4128100161079400,5013000366080400,41,4128100161079400_5013000366080400,2
5011000078068400,1135000009088400,27,5011000078068400_1135000009088400,0
5011000435003200,1135000017050300,11,5011000435003200_1135000017050300,0
5011000078068400,4163000159003400,27,5011000078068400_4163000159003400,0
2811000157062200,5013000867016100,41,2811000157062200_5013000867016100,3
5011000078068400,2823700009089400,27,5011000078068400_2823700009089400,0
4136000216029100,5011000532018400,36,4136000216029100_5011000532018400,2
2820000033023200,5011000316053100,63,2820000033023200_5011000316053100,3
5011000078068400,3023000005099200,27,5011000078068400_3023000005099200,0
5011000078068400,4615000599004400,27,5011000078068400_4615000599004400,0
1168000012064100,5011000266049400,93,1168000012064100_5011000266049400,1
5011000213090100,4128700029089200,3,5011000213090100_4128700029089200,0
5011000424078200,4785000332098200,27,5011000424078200_4785000332098200,0
5011000974097100,1144000016034200,27,5011000974097100_1144000016034200,0
5013000610049100,1165000006062400,27,5013000610049100_1165000006062400,0
5013000731055200,4128100157071100,27,5013000731055200_4128100157071100,0
5011000078068400,2826000041044400,27,5011000078068400_2826000041044400,0
1168000012097200,5011000863076200,11,1168000012097200_5011000863076200,1
5011000078068400,4418000411008300,27,5011000078068400_4418000411008300,0
4311100012003100,5013000816071300,66,4311100012003100_5013000816071300,2
5011000078068400,4413100174060100,27,5011000078068400_4413100174060100,0
5011000078068400,1171000013096100,27,5011000078068400_1171000013096100,0
5013000610049100,2632000010035200,27,5013000610049100_2632000010035200,0
5011000424078200,4146500026023100,27,5011000424078200_4146500026023100,0
5013000178055200,4221000015029400,27,5013000178055200_4221000015029400,0
