송하인_격자공간고유번호,수하인_격자공간고유번호,물품_카테고리,송하인_광역시_시군구,송하인_읍면동_리,송하인_기타,수하인_광역시_시군구,수하인_읍면동_리,수하인_기타,카테고리_mean,카테고리_min,카테고리_max
5011000078068400,4833000431068200,27,50110,00078,068400,48330,00431,068200,4.322080606269377,3,179
5013000855003400,1144000013090300,27,50130,00855,003400,11440,00013,090300,4.322080606269377,3,179
5011000137030100,4874000026010100,27,50110,00137,030100,48740,00026,010100,4.322080606269377,3,179
4119500008071300,5011000267019400,15,41195,00008,071300,50110,00267,019400,6.840909090909091,3,103
4790000068030100,5011000367041300,17,47900,00068,030100,50110,00367,041300,6.088825214899713,3,108
4688000489062100,5011000429024300,6,46880,00489,062100,50110,00429,024300,9.592592592592593,3,130
4157000306018300,5011000319026200,39,41570,00306,018300,50110,00319,026200,4.090909090909091,3,14
5013000567013400,2917000062089200,27,50130,00567,013400,29170,00062,089200,4.322080606269377,3,179
5013000731055200,2826000143083400,27,50130,00731,055200,28260,00143,083400,4.322080606269377,3,179
4137000019060200,5011000378013400,3,41370,00019,060200,50110,00378,013400,6.815602836879433,3,122
2644000098076300,5011000219010300,44,26440,00098,076300,50110,00219,010300,5.028301886792453,3,27
5011000078068400,1129000020042200,27,50110,00078,068400,11290,00020,042200,4.322080606269377,3,179
3020000149062400,5011000767050100,34,30200,00149,062400,50110,00767,050100,4.976168652612282,3,118
5011000685067100,4163000123013300,27,50110,00685,067100,41630,00123,013300,4.322080606269377,3,179
4127100048006400,5011000372065100,17,41271,00048,006400,50110,00372,065100,6.088825214899713,3,108
4148000690015300,5011000264092400,34,41480,00690,015300,50110,00264,092400,4.976168652612282,3,118
5011000627031200,1156000010066200,27,50110,00627,031200,11560,00010,066200,4.322080606269377,3,179
4148000699072200,5011000213097400,34,41480,00699,072200,50110,00213,097400,4.976168652612282,3,118
5011000424078200,1111000020059200,27,50110,00424,078200,11110,00020,059200,4.322080606269377,3,179
1150000041089200,5011000430002200,10,11500,00041,089200,50110,00430,002200,5.6,3,29
5013000273029400,4511100002006400,27,50130,00273,029400,45111,00002,006400,4.322080606269377,3,179
5011000137030100,4139000102048400,27,50110,00137,030100,41390,00102,048400,4.322080606269377,3,179
5011000172024300,4678000484097100,27,50110,00172,024300,46780,00484,097100,4.322080606269377,3,179
5013000867061200,2614000004050300,27,50130,00867,061200,26140,00004,050300,4.322080606269377,3,179
5011000316024300,3111000036004300,66,50110,00316,024300,31110,00036,004300,5.696324951644101,3,105
5011000078068400,2771000062088200,27,50110,00078,068400,27710,00062,088200,4.322080606269377,3,179
5011000078068400,4420000356083300,27,50110,00078,068400,44200,00356,083300,4.322080606269377,3,179
5011000168089300,2629000010036200,27,50110,00168,089300,26290,00010,036200,4.322080606269377,3,179
2729000045021200,5011000429018400,19,27290,00045,021200,50110,00429,018400,12.889830508474576,3,413
5013000777063100,1156000016014200,27,50130,00777,063100,11560,00016,014200,4.322080606269377,3,179
5011001052097100,2638000003071400,27,50110,01052,097100,26380,00003,071400,4.322080606269377,3,179
5013000610049100,2629000007011200,27,50130,00610,049100,26290,00007,011200,4.322080606269377,3,179
5013000354052200,1147000011064400,27,50130,00354,052200,11470,00011,064400,4.322080606269377,3,179
4136000216029100,5011000377027100,36,41360,00216,029100,50110,00377,027100,4.406349206349207,3,23
5011000685067100,2714000156019100,27,50110,00685,067100,27140,00156,019100,4.322080606269377,3,179
1153000017005200,5013000030051400,54,11530,00017,005200,50130,00030,051400,5.219512195121951,3,56
2620000022051200,5011000087094100,75,26200,00022,051200,50110,00087,094100,4.03030303030303,3,28
5011000078068400,4822000241031100,27,50110,00078,068400,48220,00241,031100,4.322080606269377,3,179
5013000802063100,1132000005089200,66,50130,00802,063100,11320,00005,089200,5.696324951644101,3,105
5011000685067100,3020000101061400,27,50110,00685,067100,30200,00101,061400,4.322080606269377,3,179
5011000078068400,4423000193065400,27,50110,00078,068400,44230,00193,065400,4.322080606269377,3,179
5011000450085400,4148000334063300,51,50110,00450,085400,41480,00334,063300,5.674418604651163,3,68
5013000778073200,2823700005019300,27,50130,00778,073200,28237,00005,019300,4.322080606269377,3,179
4157000306018300,5011000893062400,3,41570,00306,018300,50110,00893,062400,6.815602836879433,3,122
5011000078068400,4146300026092400,27,50110,00078,068400,41463,00026,092400,4.322080606269377,3,179
5011000318044100,4148000586033200,27,50110,00318,044100,41480,00586,033200,4.322080606269377,3,179
5011000078068400,4157000224073100,27,50110,00078,068400,41570,00224,073100,4.322080606269377,3,179
5013000854017300,1141000008071200,27,50130,00854,017300,11410,00008,071200,4.322080606269377,3,179
4125000020023200,5011000380091100,11,41250,00020,023200,50110,00380,091100,5.83125,3,70
5013000620007400,2638000003063200,27,50130,00620,007400,26380,00003,063200,4.322080606269377,3,179
4519000521021200,5011000264089300,77,45190,00521,021200,50110,00264,089300,5.92,3,123
5011000437099200,4127300043084400,27,50110,00437,099200,41273,00043,084400,4.322080606269377,3,179
5011000378041300,4511300060023100,57,50110,00378,041300,45113,00060,023100,3.529032258064516,3,10
4148000690015300,5011000373098100,34,41480,00690,015300,50110,00373,098100,4.976168652612282,3,118
4511300060053300,5011000309067300,25,45113,00060,053300,50110,00309,067300,4.765333333333333,3,41
5013000732089100,4812700041001300,27,50130,00732,089100,48127,00041,001300,4.322080606269377,3,179
5011000078068400,4812500020013100,27,50110,00078,068400,48125,00020,013100,4.322080606269377,3,179
5011000310047200,4128500057046200,51,50110,00310,047200,41285,00057,046200,5.674418604651163,3,68
4150000157018400,5011000212056100,35,41500,00157,018400,50110,00212,056100,4.785714285714286,3,16
5013000814013400,4157000224076200,27,50130,00814,013400,41570,00224,076200,4.322080606269377,3,179
2723000062095400,5011000315038300,27,27230,00062,095400,50110,00315,038300,4.322080606269377,3,179
3023000062009100,5011000213033100,97,30230,00062,009100,50110,00213,033100,5.217391304347826,3,27
5013000821028200,4161000316010300,27,50130,00821,028200,41610,00316,010300,4.322080606269377,3,179
5011000626011200,1174000005087300,27,50110,00626,011200,11740,00005,087300,4.322080606269377,3,179
5013000610049100,1156000018098200,27,50130,00610,049100,11560,00018,098200,4.322080606269377,3,179
5013000640023300,4315000186084300,27,50130,00640,023300,43150,00186,084300,4.322080606269377,3,179
5013000731055200,1171000009009200,27,50130,00731,055200,11710,00009,009200,4.322080606269377,3,179
5013000854017200,1123000014016300,27,50130,00854,017200,11230,00014,016300,4.322080606269377,3,179
5011000078068400,4121000020075300,27,50110,00078,068400,41210,00020,075300,4.322080606269377,3,179
5013000315018400,4713001213015200,27,50130,00315,018400,47130,01213,015200,4.322080606269377,3,179
5011000078068400,4817000447098300,27,50110,00078,068400,48170,00447,098300,4.322080606269377,3,179
5013000610049100,1168000009061100,27,50130,00610,049100,11680,00009,061100,4.322080606269377,3,179
5011000078068400,2820000007036100,27,50110,00078,068400,28200,00007,036100,4.322080606269377,3,179
5011000078068400,4812300002094100,27,50110,00078,068400,48123,00002,094100,4.322080606269377,3,179
1147000009017100,5011000374012300,77,11470,00009,017100,50110,00374,012300,5.92,3,123
5011000584007400,2826000027014200,17,50110,00584,007400,28260,00027,014200,6.088825214899713,3,108
5011000314006300,2820000022066400,66,50110,00314,006300,28200,00022,066400,5.696324951644101,3,105
4127100048006400,5013000508066100,17,41271,00048,006400,50130,00508,066100,6.088825214899713,3,108
5013000777063100,4115000039091200,27,50130,00777,063100,41150,00039,091200,4.322080606269377,3,179
2826000141045400,5011000174063400,49,28260,00141,045400,50110,00174,063400,4.625,3,15
2638000028098100,5011000809081300,25,26380,00028,098100,50110,00809,081300,4.765333333333333,3,41
5013000731055200,2638000016073400,27,50130,00731,055200,26380,00016,073400,4.322080606269377,3,179
5011000137030100,2729000045001400,27,50110,00137,030100,27290,00045,001400,4.322080606269377,3,179
5011000078068400,4824000463068300,27,50110,00078,068400,48240,00463,068300,4.322080606269377,3,179
5011000078068400,1150000023090300,27,50110,00078,068400,11500,00023,090300,4.322080606269377,3,179
5013000827029100,4161000146024300,27,50130,00827,029100,41610,00146,024300,4.322080606269377,3,179
5011001108080200,4122000300062100,11,50110,01108,080200,41220,00300,062100,5.83125,3,70
5011000078068400,3023000071064100,27,50110,00078,068400,30230,00071,064100,4.322080606269377,3,179
1121500003035400,5011000214044400,19,11215,00003,035400,50110,00214,044400,12.889830508474576,3,413
5013000862062200,5011000543041100,27,50130,00862,062200,50110,00543,041100,4.322080606269377,3,179
5011001128002400,2917000070034400,17,50110,01128,002400,29170,00070,034400,6.088825214899713,3,108
5011001128032200,4686000314081300,27,50110,01128,032200,46860,00314,081300,4.322080606269377,3,179
5011000078068400,2818500006073200,27,50110,00078,068400,28185,00006,073200,4.322080606269377,3,179
5013000734074400,4831000302024400,27,50130,00734,074400,48310,00302,024400,4.322080606269377,3,179
5013000731055200,4167000444033200,27,50130,00731,055200,41670,00444,033200,4.322080606269377,3,179
5011000685067100,4519000371055200,27,50110,00685,067100,45190,00371,055200,4.322080606269377,3,179
5011000974075400,1147000014060400,27,50110,00974,075400,11470,00014,060400,4.322080606269377,3,179
1165000014095200,5011000431075400,34,11650,00014,095200,50110,00431,075400,4.976168652612282,3,118
5011000373038300,4773000272084400,27,50110,00373,038300,47730,00272,084400,4.322080606269377,3,179
5013000610049100,4719000465034400,27,50130,00610,049100,47190,00465,034400,4.322080606269377,3,179
5011000308068100,2638000008072400,27,50110,00308,068100,26380,00008,072400,4.322080606269377,3,179
5013000780043400,2723000091093200,27,50130,00780,043400,27230,00091,093200,4.322080606269377,3,179
4157000204100400,5011000542008100,66,41570,00204,100400,50110,00542,008100,5.696324951644101,3,105
5011000436041400,4421000126043300,27,50110,00436,041400,44210,00126,043300,4.322080606269377,3,179
5011000572084100,4514000359084300,27,50110,00572,084100,45140,00359,084300,4.322080606269377,3,179
5011001027008200,4183000824041300,27,50110,01027,008200,41830,00824,041300,4.322080606269377,3,179
5011000078068400,1153000014041400,27,50110,00078,068400,11530,00014,041400,4.322080606269377,3,179
5011000168080300,4476000238012100,66,50110,00168,080300,44760,00238,012100,5.696324951644101,3,105
4141000031030100,5011000373005300,77,41410,00031,030100,50110,00373,005300,5.92,3,123
5013000610049100,3120000043006400,27,50130,00610,049100,31200,00043,006400,4.322080606269377,3,179
5011000078068400,2771000273017300,27,50110,00078,068400,27710,00273,017300,4.322080606269377,3,179
2826000139004300,5011000264021100,89,28260,00139,004300,50110,00264,021100,3.388888888888889,3,5
5013000858054200,4217000084020400,27,50130,00858,054200,42170,00084,020400,4.322080606269377,3,179
4159000429094300,5011000320036400,25,41590,00429,094300,50110,00320,036400,4.765333333333333,3,41
5011000437099200,4159000019040400,27,50110,00437,099200,41590,00019,040400,4.322080606269377,3,179
5013000610049100,4155000361098100,27,50130,00610,049100,41550,00361,098100,4.322080606269377,3,179
5011000078068400,3120000044047200,27,50110,00078,068400,31200,00044,047200,4.322080606269377,3,179
5011000078068400,2823700015098300,27,50110,00078,068400,28237,00015,098300,4.322080606269377,3,179
5011000372007300,2920000168065400,27,50110,00372,007300,29200,00168,065400,4.322080606269377,3,179
5013000731055200,2917000072098400,27,50130,00731,055200,29170,00072,098400,4.322080606269377,3,179
4145000078028100,5011000113021100,11,41450,00078,028100,50110,00113,021100,5.83125,3,70
5013000581065400,4145000027002300,27,50130,00581,065400,41450,00027,002300,4.322080606269377,3,179
5011000137030100,3017000026085100,27,50110,00137,030100,30170,00026,085100,4.322080606269377,3,179
5011000535028300,4518000470087100,27,50110,00535,028300,45180,00470,087100,4.322080606269377,3,179
5011000310047200,1153000008027100,51,50110,00310,047200,11530,00008,027100,5.674418604651163,3,68
5011000078068400,4148000685045200,27,50110,00078,068400,41480,00685,045200,4.322080606269377,3,179
5013000777063100,4511100058070200,27,50130,00777,063100,45111,00058,070200,4.322080606269377,3,179
5011000078068400,4159000302094100,27,50110,00078,068400,41590,00302,094100,4.322080606269377,3,179
5011000535028300,4511300018068200,27,50110,00535,028300,45113,00018,068200,4.322080606269377,3,179
5013000865068200,2823700020078400,27,50130,00865,068200,28237,00020,078400,4.322080606269377,3,179
5013000777063100,1168000010022100,27,50130,00777,063100,11680,00010,022100,4.322080606269377,3,179
4146100238100100,5011000374046100,36,41461,00238,100100,50110,00374,046100,4.406349206349207,3,23
5011000078068400,2623000009051200,27,50110,00078,068400,26230,00009,051200,4.322080606269377,3,179
5013000777063100,4121000002002100,27,50130,00777,063100,41210,00002,002100,4.322080606269377,3,179
5013000733024100,4157000291003200,27,50130,00733,024100,41570,00291,003200,4.322080606269377,3,179
1150000015048200,5011000485045300,5,11500,00015,048200,50110,00485,045300,5.774957698815567,3,93
5013000622057100,4817000364083100,27,50130,00622,057100,48170,00364,083100,4.322080606269377,3,179
4127300065073100,5011000173088200,41,41273,00065,073100,50110,00173,088200,3.707482993197279,3,25
4157000209012100,5011000174002300,25,41570,00209,012100,50110,00174,002300,4.765333333333333,3,41
5011000169073300,2638000014098200,27,50110,00169,073300,26380,00014,098200,4.322080606269377,3,179
5011000078068400,4511100006027400,27,50110,00078,068400,45111,00006,027400,4.322080606269377,3,179
5011000384015100,4113500008040400,27,50110,00384,015100,41135,00008,040400,4.322080606269377,3,179
5011000214049400,2915500010029200,27,50110,00214,049400,29155,00010,029200,4.322080606269377,3,179
5011000213090100,4725000718033200,27,50110,00213,090100,47250,00718,033200,4.322080606269377,3,179
5013000009018200,2820000019014400,27,50130,00009,018200,28200,00019,014400,4.322080606269377,3,179
5011000078068400,2826000097048200,27,50110,00078,068400,28260,00097,048200,4.322080606269377,3,179
4141000031030100,5011000215072200,5,41410,00031,030100,50110,00215,072200,5.774957698815567,3,93
5013000731055200,4575000322074100,27,50130,00731,055200,45750,00322,074100,4.322080606269377,3,179
5013000734059300,4122000267028300,27,50130,00734,059300,41220,00267,028300,4.322080606269377,3,179
4711300774095300,5011000417052200,11,47113,00774,095300,50110,00417,052200,5.83125,3,70
4148000699072200,5011000264045200,67,41480,00699,072200,50110,00264,045200,4.092013888888889,3,48
5011000543038400,4150000178097300,27,50110,00543,038400,41500,00178,097300,4.322080606269377,3,179
5011000672038400,2915500024036400,27,50110,00672,038400,29155,00024,036400,4.322080606269377,3,179
4137000019060200,5013000759097300,42,41370,00019,060200,50130,00759,097300,3.888888888888889,3,13
5011000373086400,4113300024099200,3,50110,00373,086400,41133,00024,099200,6.815602836879433,3,122
5011000078068400,1156000023003300,27,50110,00078,068400,11560,00023,003300,4.322080606269377,3,179
