송하인_격자공간고유번호,수하인_격자공간고유번호,물품_카테고리,송하인_광역시,송하인_시군구,송하인_읍면동,송하인_리,송하인_기타,수하인_광역시,수하인_시군구,수하인_읍면동,수하인_리,수하인_기타
5011000420060100,2826000123096300,27,50,110,004,20,060100,28,260,001,23,096300
5011000137030100,4413100123071200,27,50,110,001,37,030100,44,131,001,23,071200
5011000311020400,4514000422094400,27,50,110,003,11,020400,45,140,004,22,094400
5011000078068400,4146300005038200,27,50,110,000,78,068400,41,463,000,05,038200
5011000318067400,2817000010086300,25,50,110,003,18,067400,28,170,000,10,086300
5011000078068400,4165000792072300,27,50,110,000,78,068400,41,650,007,92,072300
5011000381090400,3611000298062100,27,50,110,003,81,090400,36,110,002,98,062100
5013000731055200,4623000440038300,27,50,130,007,31,055200,46,230,004,40,038300
5013000610049100,1150000032094200,27,50,130,006,10,049100,11,500,000,32,094200
5013000731055200,4690000359008200,27,50,130,007,31,055200,46,900,003,59,008200
1153000017005200,5011000373053300,5,11,530,000,17,005200,50,110,003,73,053300
5011000137030100,2635000045070200,27,50,110,001,37,030100,26,350,000,45,070200
5013000505099200,4113500056058300,27,50,130,005,05,099200,41,135,000,56,058300
5013000821028200,1168000013094300,27,50,130,008,21,028200,11,680,000,13,094300
5013000785062300,4146300052062200,27,50,130,007,85,062300,41,463,000,52,062200
5013000610049100,3114000017029300,27,50,130,006,10,049100,31,140,000,17,029300
2614000012020200,5011000374039300,17,26,140,000,12,020200,50,110,003,74,039300
5011000314061400,4128100098010400,27,50,110,003,14,061400,41,281,000,98,010400
5013000812080400,4180000550042200,27,50,130,008,12,080400,41,800,005,50,042200
5011000534035100,4128100090097300,17,50,110,005,34,035100,41,281,000,90,097300
5011000595017300,2729000006095400,67,50,110,005,95,017300,27,290,000,06,095400
5013000617099100,1162000003081300,27,50,130,006,17,099100,11,620,000,03,081300
5013000731055200,4137000027077200,27,50,130,007,31,055200,41,370,000,27,077200
5013000622057100,3011000067059200,27,50,130,006,22,057100,30,110,000,67,059200
4427000366060200,5011000214041100,36,44,270,003,66,060200,50,110,002,14,041100
5011000264015200,5011000173088200,3,50,110,002,64,015200,50,110,001,73,088200
5011000429098400,4211000609018300,27,50,110,004,29,098400,42,110,006,09,018300
5011000587018400,1150000022068200,17,50,110,005,87,018400,11,500,000,22,068200
5011000578056100,4519000588100100,27,50,110,005,78,056100,45,190,005,88,100100
5013000812074300,1150000031019100,27,50,130,008,12,074300,11,500,000,31,019100
5011000078068400,4221000014078300,27,50,110,000,78,068400,42,210,000,14,078300
5013000624091200,4623000396013100,27,50,130,006,24,091200,46,230,003,96,013100
5013000845041200,4721000451034300,27,50,130,008,45,041200,47,210,004,51,034300
5011000078068400,2771000120084200,27,50,110,000,78,068400,27,710,001,20,084200
5013000203082200,1135000030037300,27,50,130,002,03,082200,11,350,000,30,037300
5013000888089400,4377000221031100,27,50,130,008,88,089400,43,770,002,21,031100
5013000821028200,2641000064091200,27,50,130,008,21,028200,26,410,000,64,091200
5011000137030100,4315000239094300,27,50,110,001,37,030100,43,150,002,39,094300
5011000258018200,3611000317080400,51,50,110,002,58,018200,36,110,003,17,080400
4514000422077100,5011000374079100,51,45,140,004,22,077100,50,110,003,74,079100
5011000595017300,2915500003014200,67,50,110,005,95,017300,29,155,000,03,014200
5011000078068400,1171000019007100,27,50,110,000,78,068400,11,710,000,19,007100
2723000088054300,5011000374021200,30,27,230,000,88,054300,50,110,003,74,021200
4159000429094300,5013000866085100,3,41,590,004,29,094300,50,130,008,66,085100
4159000429094300,5011000214034400,5,41,590,004,29,094300,50,110,002,14,034400
1117000009037100,5011000319066200,15,11,170,000,09,037100,50,110,003,19,066200
5013000777063100,4113100001010400,27,50,130,007,77,063100,41,131,000,01,010400
5013000765096400,4111700026039300,27,50,130,007,65,096400,41,117,000,26,039300
1165000013027200,5011000319087100,15,11,650,000,13,027200,50,110,003,19,087100
5011000078068400,2820000008005200,27,50,110,000,78,068400,28,200,000,08,005200
1117000005097400,5011000264004200,19,11,170,000,05,097400,50,110,002,64,004200
5011000137030100,4111700016073100,27,50,110,001,37,030100,41,117,000,16,073100
5011000078068400,2826000115078400,27,50,110,000,78,068400,28,260,001,15,078400
5013000734059300,2820000001098100,27,50,130,007,34,059300,28,200,000,01,098100
2714000160073100,5011000368034200,22,27,140,001,60,073100,50,110,003,68,034200
5013000731055200,4113500002054400,27,50,130,007,31,055200,41,135,000,02,054400
2729000027052200,5011000433045400,43,27,290,000,27,052200,50,110,004,33,045400
5011001128032200,1121500014011200,27,50,110,011,28,032200,11,215,000,14,011200
5011000349021200,3011000053082200,51,50,110,003,49,021200,30,110,000,53,082200
5011000078068400,2726000008055200,27,50,110,000,78,068400,27,260,000,08,055200
5011000264063200,2824500042082400,27,50,110,002,64,063200,28,245,000,42,082400
5011000437099200,2647000003044100,27,50,110,004,37,099200,26,470,000,03,044100
2629000004065200,5011000374013300,80,26,290,000,04,065200,50,110,003,74,013300
4671000341039100,5011000368018100,11,46,710,003,41,039100,50,110,003,68,018100
5013000783057100,4163000068076400,27,50,130,007,83,057100,41,630,000,68,076400
5013000902096100,4128700035099200,27,50,130,009,02,096100,41,287,000,35,099200
4161000298096400,5011000315059200,50,41,610,002,98,096400,50,110,003,15,059200
5011000078068400,4122000200046300,27,50,110,000,78,068400,41,220,002,00,046300
5011000230014200,4211000680085100,27,50,110,002,30,014200,42,110,006,80,085100
4141000031030100,5011000374022200,6,41,410,000,31,030100,50,110,003,74,022200
5011000078068400,4311300025089200,27,50,110,000,78,068400,43,113,000,25,089200
4141000031030100,5011000379033200,57,41,410,000,31,030100,50,110,003,79,033200
4141000031030100,5013000032098300,54,41,410,000,31,030100,50,130,000,32,098300
4141000031030100,5011000543041100,29,41,410,000,31,030100,50,110,005,43,041100
5013000610049100,2823700011069200,27,50,130,006,10,049100,28,237,000,11,069200
5011000264026100,5011000319082400,73,50,110,002,64,026100,50,110,003,19,082400
5011000218013100,1168000019041200,27,50,110,002,18,013100,11,680,000,19,041200
5011000491001200,4873000144039400,27,50,110,004,91,001200,48,730,001,44,039400
5011000768041400,1126000009068400,27,50,110,007,68,041400,11,260,000,09,068400
4148000690015300,5013000861012100,34,41,480,006,90,015300,50,130,008,61,012100
5011000137030100,4611000046025100,27,50,110,001,37,030100,46,110,000,46,025100
5013000731055200,4729000119001100,27,50,130,007,31,055200,47,290,001,19,001100
5013000863096300,2914000007095100,27,50,130,008,63,096300,29,140,000,07,095100
5013000926078200,2714000174062400,27,50,130,009,26,078200,27,140,001,74,062400
4150000163045200,5011000544072300,41,41,500,001,63,045200,50,110,005,44,072300
5011000078068400,4613000317088300,27,50,110,000,78,068400,46,130,003,17,088300
4157000306018300,5011000974019200,27,41,570,003,06,018300,50,110,009,74,019200
5013000778073200,4311300033088400,27,50,130,007,78,073200,43,113,000,33,088400
5013000610049100,1123000011065400,27,50,130,006,10,049100,11,230,000,11,065400
5011001060063300,4613000287085100,27,50,110,010,60,063300,46,130,002,87,085100
5013000759087300,4119900014072300,27,50,130,007,59,087300,41,199,000,14,072300
5011001128032200,4611000044009400,27,50,110,011,28,032200,46,110,000,44,009400
4671000350085300,5013000823092300,27,46,710,003,50,085300,50,130,008,23,092300
2826000136013300,5011000378067200,84,28,260,001,36,013300,50,110,003,78,067200
5011000078068400,1121500005011400,27,50,110,000,78,068400,11,215,000,05,011400
5011000525070400,4615000629035400,27,50,110,005,25,070400,46,150,006,29,035400
5011000314056300,4165000325075300,66,50,110,003,14,056300,41,650,003,25,075300
5011000078068400,3111000016063100,27,50,110,000,78,068400,31,110,000,16,063100
5013000273017200,4111500005062100,27,50,130,002,73,017200,41,115,000,05,062100
5011000375010100,4139000087049300,66,50,110,003,75,010100,41,390,000,87,049300
5013000879036200,1156000003039200,27,50,130,008,79,036200,11,560,000,03,039200
5013000610049100,4146100155081200,27,50,130,006,10,049100,41,461,001,55,081200
5011000373003200,4511100002078200,27,50,110,003,73,003200,45,111,000,02,078200
5013000610049100,4831000334064300,27,50,130,006,10,049100,48,310,003,34,064300
5013000506072100,4155000384075300,27,50,130,005,06,072100,41,550,003,84,075300
4148000699072200,5011000368008100,67,41,480,006,99,072200,50,110,003,68,008100
4146300046081400,5013000867022100,59,41,463,000,46,081400,50,130,008,67,022100
5011001095042400,4812300023025100,17,50,110,010,95,042400,48,123,000,23,025100
5013000731055200,2817000007032400,27,50,130,007,31,055200,28,170,000,07,032400
5011000224031300,4128100111085400,27,50,110,002,24,031300,41,281,001,11,085400
4148000690015300,5011000372006100,34,41,480,006,90,015300,50,110,003,72,006100
5011000968075200,2820000020061200,27,50,110,009,68,075200,28,200,000,20,061200
5013000731055200,1165000012072200,27,50,130,007,31,055200,11,650,000,12,072200
5011000578094300,2920000024021300,27,50,110,005,78,094300,29,200,000,24,021300
4729000098008100,5011000214064400,77,47,290,000,98,008100,50,110,002,14,064400
5013000758092300,3017000017001300,27,50,130,007,58,092300,30,170,000,17,001300
5013000777063100,4575000435019100,27,50,130,007,77,063100,45,750,004,35,019100
5013000785062300,4833000204057100,27,50,130,007,85,062300,48,330,002,04,057100
5011000078068400,4159000339047400,27,50,110,000,78,068400,41,590,003,39,047400
5011000316024300,2817000020077100,51,50,110,003,16,024300,28,170,000,20,077100
5013000870018300,4183000732078100,27,50,130,008,70,018300,41,830,007,32,078100
4427000366060200,5011000314016200,5,44,270,003,66,060200,50,110,003,14,016200
5013000056011100,4313000677073200,17,50,130,000,56,011100,43,130,006,77,073200
5011000213090100,2714000172016100,27,50,110,002,13,090100,27,140,001,72,016100
5011000078068400,3117000039056200,27,50,110,000,78,068400,31,170,000,39,056200
5011000263004300,1168000005030300,17,50,110,002,63,004300,11,680,000,05,030300
5011000309091300,4148000458002400,27,50,110,003,09,091300,41,480,004,58,002400
3023000053033100,5011000374028100,14,30,230,000,53,033100,50,110,003,74,028100
5011000078068400,1141000018015400,27,50,110,000,78,068400,11,410,000,18,015400
5013000731055200,4146300010033400,27,50,130,007,31,055200,41,463,000,10,033400
5013000459099100,4888000157036400,27,50,130,004,59,099100,48,880,001,57,036400
2723000088054300,5013000169049400,44,27,230,000,88,054300,50,130,001,69,049400
5011000078068400,3611000338059200,27,50,110,000,78,068400,36,110,003,38,059200
2826000120005200,5011000169073300,11,28,260,001,20,005200,50,110,001,69,073300
5011000078068400,4143000048047100,27,50,110,000,78,068400,41,430,000,48,047100
5013000731055200,3023000065054400,27,50,130,007,31,055200,30,230,000,65,054400
2818500039039400,5011000172080200,92,28,185,000,39,039400,50,110,001,72,080200
5011000137030100,4719000455097300,27,50,110,001,37,030100,47,190,004,55,097300
5011000594036300,4611000061063300,27,50,110,005,94,036300,46,110,000,61,063300
5013000768086300,5011000372056100,27,50,130,007,68,086300,50,110,003,72,056100
5011000078068400,1147000009044100,27,50,110,000,78,068400,11,470,000,09,044100
5011000078068400,4163000200024300,27,50,110,000,78,068400,41,630,002,00,024300
5011000078068400,1147000002039100,27,50,110,000,78,068400,11,470,000,02,039100
5013000610049100,1120000005070300,27,50,130,006,10,049100,11,200,000,05,070300
5013000310004100,1165000015081100,27,50,130,003,10,004100,11,650,000,15,081100
5011000078068400,4111100027044300,27,50,110,000,78,068400,41,111,000,27,044300
5013000610049100,4511300086028400,27,50,130,006,10,049100,45,113,000,86,028400
5013000813054200,3020000117015200,27,50,130,008,13,054200,30,200,001,17,015200
5013000670082100,4415000240001100,27,50,130,006,70,082100,44,150,002,40,001100
5013000828001400,4141000006026100,27,50,130,008,28,001400,41,410,000,06,026100
4273000661016400,5011001093097300,80,42,730,006,61,016400,50,110,010,93,097300
5013000731055200,4159000299063300,27,50,130,007,31,055200,41,590,002,99,063300
4148000687060400,5011000313018200,17,41,480,006,87,060400,50,110,003,13,018200
5013000673010300,4148000511093100,27,50,130,006,73,010300,41,480,005,11,093100
5011000424078200,4315000346035300,27,50,110,004,24,078200,43,150,003,46,035300
5013000610049100,4155000361004300,27,50,130,006,10,049100,41,550,003,61,004300
1129000022055300,5011000266068100,93,11,290,000,22,055300,50,110,002,66,068100
5013000853039300,5013000853039300,11,50,130,008,53,039300,50,130,008,53,039300
3023000012008100,5011000374013400,6,30,230,000,12,008100,50,110,003,74,013400
5011000264079400,4613000287095400,19,50,110,002,64,079400,46,130,002,87,095400
5013000731055200,2823700009082300,27,50,130,007,31,055200,28,237,000,09,082300
4137000004003200,5013000607072200,10,41,370,000,04,003200,50,130,006,07,072200
5011000078068400,1159000007088300,27,50,110,000,78,068400,11,590,000,07,088300
5011000437099200,4577000425053400,27,50,110,004,37,099200,45,770,004,25,053400
5011000582014300,4311100051004200,80,50,110,005,82,014300,43,111,000,51,004200
5011000587018400,1150000022068200,80,50,110,005,87,018400,11,500,000,22,068200
5011000310047200,2629000015049200,51,50,110,003,10,047200,26,290,000,15,049200
4514000193039100,5013000201095300,27,45,140,001,93,039100,50,130,002,01,095300
5011000424078200,4128100124062100,27,50,110,004,24,078200,41,281,001,24,062100
5011001001057400,4223000038055300,27,50,110,010,01,057400,42,230,000,38,055300
5011000078068400,2626000012041200,27,50,110,000,78,068400,26,260,000,12,041200
1117000009037100,5013000635005300,15,11,170,000,09,037100,50,130,006,35,005300
1165000003016400,5011000314095400,15,11,650,000,03,016400,50,110,003,14,095400
5011000137030100,4511100021073400,27,50,110,001,37,030100,45,111,000,21,073400
5011000078068400,4136000298013200,27,50,110,000,78,068400,41,360,002,98,013200
5011000078068400,2824500046019400,27,50,110,000,78,068400,28,245,000,46,019400
5011000968084100,4812100207012400,27,50,110,009,68,084100,48,121,002,07,012400
5013000732060300,1123000007046200,27,50,130,007,32,060300,11,230,000,07,046200
5013000778073200,2914000014094300,27,50,130,007,78,073200,29,140,000,14,094300
5013000624091200,4122000069031300,27,50,130,006,24,091200,41,220,000,69,031300
5013000610049100,4313000517040400,27,50,130,006,10,049100,43,130,005,17,040400
4161000402022400,5011000374060200,44,41,610,004,02,022400,50,110,003,74,060200
4148000690015300,5011000478079400,34,41,480,006,90,015300,50,110,004,78,079400
5011000137030100,2729000039029200,27,50,110,001,37,030100,27,290,000,39,029200
4281000760078100,5013000607087300,19,42,810,007,60,078100,50,130,006,07,087300
5011001071008400,4713000430087400,27,50,110,010,71,008400,47,130,004,30,087400
4159000429094300,5011000384001100,25,41,590,004,29,094300,50,110,003,84,001100
5011000220018300,4113500035064400,27,50,110,002,20,018300,41,135,000,35,064400
4127300022051100,5011000373053400,64,41,273,000,22,051100,50,110,003,73,053400
4141000031030100,5013000854066100,57,41,410,000,31,030100,50,130,008,54,066100
5011000722006300,2650000007017400,27,50,110,007,22,006300,26,500,000,07,017400
5011000474022200,4163000205075400,27,50,110,004,74,022200,41,630,002,05,075400
5011000137030100,4272001025038100,27,50,110,001,37,030100,42,720,010,25,038100
5011000137023400,4887000562039200,3,50,110,001,37,023400,48,870,005,62,039200
5011000078068400,2914000020099200,27,50,110,000,78,068400,29,140,000,20,099200
5013000403018100,4113500007060300,27,50,130,004,03,018100,41,135,000,07,060300
5013000731055200,4163000280027200,27,50,130,007,31,055200,41,630,002,80,027200
5013000771032200,1144000025026100,27,50,130,007,71,032200,11,440,000,25,026100
5011000078068400,1141000007024100,27,50,110,000,78,068400,11,410,000,07,024100
5013000610049100,1138000007026100,27,50,130,006,10,049100,11,380,000,07,026100
4146100146003300,5011000264067200,77,41,461,001,46,003300,50,110,002,64,067200
4146500019037200,5011000316071200,54,41,465,000,19,037200,50,110,003,16,071200
4159000429094300,5011000173028400,3,41,590,004,29,094300,50,110,001,73,028400
5011000078068400,4146300051056400,27,50,110,000,78,068400,41,463,000,51,056400
5011001116066400,4719000594022400,27,50,110,011,16,066400,47,190,005,94,022400
5011000137030100,2914000012066100,27,50,110,001,37,030100,29,140,000,12,066100
