gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,DAYS_BIRTH,DAYS_EMPLOYED,work_phone,phone,email,occyp_type,family_size,begin_month
0,1,1,1,315000.0,2,1,1,1,13771,2080,0,0,0,3,3.0,30.0
0,1,1,0,135000.0,1,4,1,1,21034,0,0,0,0,13,2.0,32.0
0,0,1,2,243000.0,2,1,1,1,10177,3395,0,0,0,3,4.0,6.0
1,1,1,0,135000.0,1,4,1,1,23213,0,0,0,0,13,2.0,54.0
0,0,0,0,135000.0,0,1,1,5,15360,413,0,0,1,3,2.0,28.0
0,0,1,0,216000.0,4,4,1,1,18067,6517,1,1,1,7,2.0,31.0
0,1,1,1,157500.0,0,4,1,1,11938,2162,0,0,0,0,3.0,18.0
1,1,0,3,180000.0,0,4,1,1,15752,878,0,1,0,4,5.0,11.0
0,0,0,0,135000.0,1,1,1,2,19700,0,0,0,0,13,2.0,54.0
1,1,1,0,225000.0,4,4,1,1,10911,535,0,0,0,9,2.0,11.0
1,0,0,0,135000.0,4,4,1,1,14854,3518,1,0,0,4,2.0,0.0
0,0,0,0,81000.0,1,4,4,1,23902,0,0,1,0,13,1.0,12.0
0,0,0,0,292500.0,4,4,1,1,14232,1404,0,1,0,16,2.0,35.0
0,0,1,0,180000.0,1,4,1,1,22655,0,0,0,0,13,2.0,57.0
0,0,1,0,157500.0,1,4,1,1,22481,0,0,1,0,13,2.0,47.0
0,0,1,1,121500.0,2,1,2,1,13877,968,0,0,0,12,2.0,26.0
0,0,1,2,180000.0,2,1,1,1,11020,3578,0,0,0,3,4.0,54.0
0,0,1,0,90000.0,1,4,2,1,20141,0,0,0,0,13,1.0,16.0
1,0,1,1,225000.0,4,4,1,1,13788,640,1,0,0,9,3.0,27.0
0,0,1,0,130500.0,4,4,1,1,13520,5488,0,0,0,3,2.0,38.0
0,0,1,1,99000.0,4,4,0,1,11392,4034,1,0,0,9,3.0,16.0
0,0,1,0,225000.0,4,2,1,1,12262,223,0,0,1,11,2.0,31.0
1,0,0,0,112500.0,0,4,1,1,20154,5706,1,0,0,4,2.0,27.0
0,0,1,0,135000.0,2,4,1,1,20542,9422,0,1,0,3,2.0,29.0
0,0,1,0,315000.0,4,4,1,1,19180,1223,1,1,0,5,2.0,60.0
0,0,1,0,135000.0,2,1,2,1,16493,9255,0,0,0,3,1.0,59.0
0,0,1,0,99000.0,4,4,1,1,18976,3730,1,0,0,16,2.0,60.0
1,1,0,0,261000.0,2,1,1,2,11117,2676,0,0,0,3,2.0,20.0
1,1,1,1,427500.0,4,1,1,1,15085,354,0,0,0,11,3.0,41.0
0,0,0,1,202500.0,0,4,2,1,10800,3166,0,0,0,16,2.0,47.0
0,1,1,0,225000.0,4,1,1,1,11682,3488,1,0,0,5,2.0,39.0
1,0,1,0,202500.0,4,1,1,1,14944,2060,0,0,0,11,2.0,51.0
1,1,1,0,450000.0,4,4,3,1,15960,3574,0,0,0,7,1.0,45.0
0,0,1,0,112500.0,4,4,3,1,15839,1381,0,1,0,7,1.0,41.0
0,1,1,0,360000.0,4,4,1,1,18356,1820,0,0,0,7,2.0,46.0
0,1,0,0,157500.0,4,2,3,1,11406,3078,1,0,0,11,1.0,25.0
1,1,1,0,90000.0,4,4,1,5,11176,3079,1,0,0,5,2.0,24.0
1,0,1,0,225000.0,4,4,1,1,18817,2934,1,0,0,9,2.0,47.0
0,0,0,1,135000.0,2,1,1,1,9454,1022,1,0,0,11,3.0,50.0
0,0,1,1,108000.0,4,4,1,1,13012,1342,0,1,0,16,3.0,30.0
0,0,1,1,162000.0,4,4,1,1,12673,1236,0,1,1,5,3.0,26.0
1,1,1,0,157500.0,4,4,1,1,10305,155,0,0,0,9,2.0,30.0
1,1,0,1,225000.0,4,4,1,1,10502,1878,0,0,0,9,3.0,15.0
0,0,1,0,180000.0,4,1,0,1,9481,651,0,1,0,11,2.0,10.0
1,0,1,0,112500.0,0,1,1,1,21601,808,1,0,1,11,2.0,3.0
0,0,1,0,180000.0,4,4,1,1,17733,5622,0,1,0,9,2.0,3.0
1,1,0,0,360000.0,4,1,3,1,17090,1455,1,1,0,11,1.0,7.0
0,0,0,0,76500.0,1,4,1,1,23480,0,0,0,0,13,2.0,9.0
0,0,1,0,180000.0,1,4,0,1,20844,0,0,0,0,13,2.0,10.0
1,0,1,0,270000.0,0,4,3,2,18020,1595,0,0,0,2,1.0,5.0
0,0,1,0,94500.0,1,4,4,1,24302,0,0,0,0,13,1.0,28.0
1,1,0,0,157500.0,4,4,1,4,12374,307,1,1,0,3,2.0,10.0
0,0,1,0,175500.0,1,4,1,1,23442,0,0,1,0,13,2.0,23.0
0,0,1,0,292500.0,4,1,1,1,13577,1266,0,1,0,0,2.0,10.0
1,1,0,0,135000.0,4,4,1,1,19056,99,1,0,0,4,2.0,5.0
0,0,0,0,135000.0,4,4,1,5,12278,869,0,0,0,5,2.0,3.0
0,1,0,1,112500.0,0,4,1,1,10858,3215,0,0,1,5,3.0,7.0
0,1,0,0,135000.0,0,1,1,1,11616,825,1,1,1,7,2.0,54.0
0,0,0,0,157500.0,4,4,0,1,20096,1881,0,0,0,9,2.0,11.0
0,0,1,0,112500.0,4,1,1,1,11432,820,1,0,0,3,2.0,23.0
1,1,1,0,315000.0,0,4,1,1,21601,1600,0,1,0,11,2.0,11.0
0,0,1,0,90000.0,1,4,2,1,20775,0,0,0,0,13,1.0,5.0
0,0,0,1,108000.0,4,4,2,1,14349,4082,0,1,0,5,2.0,11.0
0,0,0,2,180000.0,2,1,1,1,11075,2808,1,0,0,3,4.0,46.0
0,1,0,1,157500.0,4,4,1,1,14883,1010,0,0,0,16,3.0,2.0
1,1,0,0,157500.0,0,4,1,1,11130,3231,0,0,0,4,2.0,0.0
0,0,1,0,144000.0,4,4,1,1,15584,2683,0,0,0,16,2.0,44.0
0,0,0,0,202500.0,0,1,1,2,13899,4709,0,0,0,5,2.0,46.0
0,0,1,0,135000.0,1,4,1,1,21065,0,0,1,0,13,2.0,23.0
0,0,1,0,225000.0,2,1,1,1,19309,2435,0,1,0,5,2.0,31.0
1,1,0,0,225000.0,0,4,1,2,19142,2415,1,0,0,5,2.0,32.0
0,0,0,2,90000.0,2,1,1,3,12532,127,0,0,0,11,4.0,9.0
1,0,1,1,135000.0,4,4,0,1,13233,2728,0,0,0,5,3.0,55.0
0,1,0,0,117000.0,1,4,0,1,21585,0,0,1,0,13,2.0,44.0
1,0,0,1,157500.0,4,1,1,1,12348,380,0,1,0,5,3.0,29.0
1,1,0,0,274500.0,0,4,1,1,17448,3567,0,0,0,9,2.0,8.0
0,0,0,0,202500.0,4,4,1,1,20046,3503,0,0,0,16,2.0,51.0
0,0,1,0,67500.0,1,1,1,1,22212,0,0,0,0,13,2.0,16.0
0,1,1,2,270000.0,0,1,1,1,13669,428,0,1,0,11,4.0,23.0
1,1,0,2,202500.0,4,4,1,1,15904,3787,0,0,0,9,4.0,60.0
1,1,1,1,450000.0,4,1,1,3,18476,2625,0,0,0,11,3.0,59.0
1,1,0,1,180000.0,4,1,1,1,11178,219,0,0,0,4,3.0,45.0
0,0,0,0,117000.0,1,4,1,1,23283,0,0,1,0,13,2.0,59.0
0,0,1,1,90000.0,4,4,3,1,12037,2706,0,0,0,9,2.0,45.0
1,1,1,0,270000.0,4,4,0,1,19891,1065,0,0,0,9,2.0,19.0
0,0,1,2,270000.0,0,1,1,1,11506,2331,0,0,0,5,4.0,53.0
1,0,1,0,67500.0,4,4,1,1,19886,1555,0,0,0,9,2.0,49.0
0,0,1,0,126000.0,4,4,2,1,21646,1283,1,1,0,1,1.0,22.0
1,1,1,2,265500.0,4,1,1,1,11630,1904,0,0,0,9,4.0,2.0
0,0,1,1,675000.0,0,1,1,1,15944,1467,0,1,0,5,3.0,32.0
0,0,1,1,135000.0,4,4,1,1,12017,192,0,0,0,16,3.0,29.0
1,1,0,2,292500.0,0,4,1,1,14670,6957,0,1,0,5,4.0,13.0
1,1,1,0,153000.0,4,1,2,5,20013,7640,0,0,1,11,1.0,26.0
0,0,0,0,202500.0,4,1,0,1,9573,1107,1,1,0,16,2.0,31.0
0,0,0,0,144000.0,0,4,3,1,15773,2509,0,0,0,11,1.0,35.0
0,1,0,0,45000.0,4,4,1,1,17370,8443,1,1,0,5,2.0,50.0
0,0,1,0,157500.0,2,4,4,1,22887,2052,0,1,0,4,1.0,14.0
0,1,1,0,360000.0,1,1,1,1,21269,0,0,1,0,13,2.0,5.0
0,1,0,1,90000.0,4,4,1,1,13951,1101,1,0,0,16,3.0,12.0
1,1,0,0,180000.0,0,1,0,1,14867,586,1,0,0,4,2.0,43.0
0,0,1,1,202500.0,4,4,1,1,14152,4673,0,0,0,5,3.0,31.0
1,1,1,0,234000.0,0,1,0,1,23324,5239,1,1,0,7,2.0,17.0
0,1,1,0,180000.0,0,1,1,1,12723,1649,0,0,0,16,2.0,26.0
0,0,1,1,67500.0,0,1,1,1,9122,1567,0,0,1,19,3.0,14.0
0,0,1,0,117000.0,4,4,1,1,9409,1029,0,0,0,9,2.0,1.0
0,0,1,0,112500.0,2,1,1,1,13035,361,0,1,0,3,2.0,3.0
0,0,1,1,112500.0,4,4,0,1,13541,3427,0,0,0,3,3.0,34.0
1,0,0,0,270000.0,4,2,3,1,8684,218,0,0,0,5,1.0,21.0
0,0,1,0,225000.0,1,1,1,1,21772,0,0,1,0,13,2.0,28.0
0,0,0,1,157500.0,4,4,2,1,12356,1351,0,0,0,12,2.0,13.0
0,0,1,0,126000.0,2,1,1,1,18888,7347,0,0,0,3,2.0,32.0
0,0,1,1,112500.0,4,4,4,1,14199,2970,1,1,0,14,2.0,26.0
0,1,1,0,202500.0,1,1,4,1,23739,0,0,0,0,13,1.0,47.0
0,0,1,1,144000.0,4,1,0,1,13435,122,1,1,1,17,3.0,16.0
1,1,1,0,261000.0,4,2,1,1,15936,1508,0,1,0,11,2.0,51.0
0,0,1,0,189000.0,1,1,2,1,22655,0,0,0,0,13,1.0,1.0
1,1,0,2,225000.0,0,4,1,1,14636,3850,0,0,0,5,4.0,46.0
1,0,1,0,180000.0,4,4,3,1,15290,1253,1,0,0,18,1.0,53.0
1,0,1,2,135000.0,0,4,1,1,13353,567,0,0,0,5,4.0,22.0
1,1,0,0,180000.0,4,4,1,1,11583,1435,1,1,0,9,2.0,25.0
1,1,0,0,252000.0,4,4,1,1,10750,2443,0,0,0,7,2.0,60.0
0,0,1,1,315000.0,4,4,1,1,16901,956,0,0,0,7,3.0,48.0
0,0,0,0,117000.0,4,4,1,1,17087,7310,1,1,0,12,2.0,37.0
1,1,1,2,157500.0,0,4,1,1,10634,102,0,0,0,8,4.0,24.0
1,1,1,2,225000.0,4,4,1,1,15210,4707,0,0,1,18,4.0,39.0
0,0,0,0,292500.0,2,4,1,1,20953,8684,1,1,0,0,2.0,2.0
0,0,0,0,171000.0,4,4,2,3,16241,8862,1,0,0,4,1.0,51.0
0,1,0,1,67500.0,2,1,1,1,13876,5370,1,0,0,7,3.0,5.0
1,0,0,1,360000.0,4,1,1,1,11112,469,1,1,0,11,3.0,22.0
0,0,1,0,225000.0,0,2,0,1,8425,94,0,1,0,16,2.0,11.0
1,0,1,0,180000.0,0,1,1,1,13296,126,0,0,0,5,2.0,3.0
1,0,1,0,180000.0,4,2,3,1,10305,210,0,0,1,9,1.0,52.0
0,1,1,0,135000.0,4,4,1,1,21724,1351,0,0,0,5,2.0,22.0
0,0,1,0,292500.0,1,4,3,1,22576,0,0,0,0,13,1.0,56.0
0,0,1,2,67500.0,4,4,1,1,10218,276,0,0,0,16,4.0,22.0
0,1,1,1,135000.0,4,4,1,1,11160,435,0,0,0,16,3.0,7.0
0,0,0,0,94500.0,1,4,1,1,21225,0,0,1,1,13,2.0,42.0
1,0,1,0,99000.0,4,1,1,0,10033,558,0,0,0,11,2.0,48.0
0,0,1,0,144000.0,4,4,1,1,18705,5345,0,0,0,12,2.0,45.0
0,1,0,0,202500.0,4,1,1,1,13788,2905,0,0,0,0,2.0,18.0
0,0,1,1,112500.0,4,1,1,1,13656,2207,0,1,0,16,3.0,37.0
1,1,0,0,360000.0,0,2,1,1,11171,2053,1,0,0,11,2.0,33.0
0,0,1,0,315000.0,4,4,2,1,15256,3291,0,0,0,9,1.0,21.0
0,1,0,0,292500.0,0,4,1,1,19939,6298,1,0,0,11,2.0,13.0
0,0,1,2,112500.0,4,4,1,1,12974,2379,0,0,0,9,4.0,18.0
0,0,0,1,90000.0,4,4,1,2,15655,1191,0,0,0,16,3.0,10.0
1,1,1,0,90000.0,0,2,1,5,9987,410,0,0,0,16,2.0,14.0
1,1,1,0,225000.0,4,1,1,4,15317,1656,0,0,0,7,2.0,18.0
1,1,0,0,337500.0,4,4,3,5,11344,3309,0,0,0,3,1.0,5.0
0,0,0,0,135000.0,2,4,3,1,20627,1285,0,0,0,3,1.0,10.0
0,0,1,0,90000.0,2,1,1,1,12849,543,1,1,0,3,2.0,16.0
1,0,0,1,216000.0,4,4,1,2,12946,2418,0,0,1,9,3.0,43.0
0,0,1,2,112500.0,4,4,1,5,12566,1493,0,0,0,9,4.0,15.0
0,0,0,0,67500.0,1,4,4,2,22066,0,0,0,0,13,1.0,60.0
1,1,1,0,180000.0,0,4,1,1,21202,1696,0,0,0,4,2.0,40.0
0,0,1,0,67500.0,4,4,1,1,19620,2196,0,0,0,3,2.0,43.0
0,0,1,0,171000.0,4,1,3,1,10224,2073,0,0,0,9,1.0,40.0
1,0,0,0,225000.0,4,4,1,1,21149,11884,1,0,0,9,2.0,7.0
1,1,0,1,450000.0,4,4,1,5,12736,110,0,0,0,5,3.0,10.0
0,0,0,0,67500.0,4,4,1,5,15675,8691,1,1,0,12,2.0,9.0
0,0,1,0,247500.0,1,4,1,1,23132,0,0,0,0,13,2.0,40.0
0,1,1,0,121500.0,2,4,1,1,19988,3231,1,0,0,5,2.0,36.0
0,0,1,0,81000.0,1,4,1,1,21718,0,0,0,1,13,2.0,39.0
1,1,1,0,247500.0,4,4,1,1,21757,2705,0,0,0,4,2.0,41.0
1,0,1,1,112500.0,4,4,1,1,17143,807,0,0,0,4,3.0,29.0
1,1,1,0,90000.0,4,4,1,5,11176,3079,1,0,0,5,2.0,23.0
0,0,1,0,157500.0,0,1,1,1,12387,1325,0,1,1,12,2.0,11.0
0,0,0,0,135000.0,0,4,0,5,13808,1233,1,1,0,9,2.0,46.0
0,0,0,1,225000.0,4,4,3,3,16164,6930,0,0,1,12,2.0,20.0
0,1,0,0,202500.0,0,1,1,1,16804,1922,0,0,0,9,2.0,46.0
1,1,1,1,427500.0,4,4,1,1,11892,2543,0,1,0,4,3.0,21.0
0,0,0,1,225000.0,0,4,0,1,12640,399,0,0,0,0,3.0,16.0
0,0,0,0,90000.0,4,4,0,1,11639,3333,1,0,0,19,2.0,12.0
0,0,1,0,90000.0,4,4,3,1,14746,693,0,0,0,5,1.0,29.0
0,0,0,1,135000.0,4,4,1,1,17708,1571,0,0,0,5,3.0,31.0
1,0,0,0,225000.0,0,4,3,1,12285,97,0,1,0,9,1.0,26.0
0,0,1,0,144000.0,1,4,1,1,21916,0,0,1,0,13,2.0,3.0
0,0,1,0,202500.0,1,4,1,1,20958,0,0,0,0,13,2.0,36.0
0,0,0,2,193500.0,0,3,0,1,9596,2445,0,0,1,0,4.0,12.0
0,0,1,0,121500.0,4,4,1,1,20602,138,0,0,0,2,2.0,27.0
0,0,0,0,99000.0,0,1,3,5,10833,2504,0,0,1,5,1.0,57.0
1,1,1,0,135000.0,4,4,1,5,16271,3111,0,0,0,3,2.0,26.0
1,1,0,0,360000.0,0,2,1,1,11171,2053,1,0,0,11,2.0,35.0
0,0,0,0,108000.0,1,4,1,1,19605,0,0,0,0,13,2.0,11.0
0,0,1,0,180000.0,1,4,1,1,21648,0,0,1,0,13,2.0,35.0
0,0,0,1,180000.0,2,4,1,2,16471,293,1,1,0,9,3.0,39.0
1,0,1,0,157500.0,4,1,1,1,11701,3262,0,0,0,5,2.0,51.0
0,0,0,0,135000.0,4,4,1,1,15839,1525,1,1,0,16,2.0,52.0
1,1,0,1,103500.0,2,4,1,3,8871,1417,1,0,0,3,3.0,18.0
0,0,1,2,157500.0,2,1,1,1,14395,5300,0,0,0,0,4.0,37.0
0,0,1,0,157500.0,4,1,1,1,17056,10094,1,1,0,3,2.0,31.0
1,1,0,1,180000.0,0,4,1,1,11751,583,0,0,0,5,3.0,23.0
0,0,0,0,225000.0,4,4,2,1,11974,1388,0,0,0,16,1.0,36.0
0,0,0,1,202500.0,4,1,1,1,16391,2014,1,0,0,5,3.0,25.0
0,0,0,0,58500.0,1,4,1,1,22327,0,0,0,0,13,2.0,33.0
0,0,1,2,180000.0,4,4,1,1,13361,6586,1,0,0,3,4.0,50.0
0,0,1,0,90000.0,2,4,1,1,17420,234,0,0,0,5,2.0,28.0
1,1,1,0,135000.0,0,4,0,5,10665,1493,0,0,0,9,2.0,18.0
1,0,0,0,135000.0,4,4,3,1,9167,947,0,0,0,2,1.0,7.0
0,0,1,0,90000.0,1,4,1,1,22331,0,0,0,0,13,2.0,33.0
0,0,0,0,76500.0,1,4,1,1,20592,0,0,1,0,13,2.0,21.0
0,1,1,0,157500.0,4,1,1,0,22185,347,1,0,0,0,2.0,42.0
0,1,0,0,202500.0,4,1,1,1,13649,1262,0,0,0,5,2.0,57.0
0,1,0,0,148500.0,0,1,1,1,12655,2043,1,0,0,7,2.0,28.0
0,0,1,0,67500.0,2,4,1,1,19818,11398,0,0,0,5,2.0,33.0
0,0,1,0,76500.0,1,4,1,2,20382,0,0,0,0,13,2.0,21.0
0,0,1,1,270000.0,4,4,0,2,11186,1753,0,0,0,16,3.0,1.0
1,0,1,0,171000.0,4,4,1,1,21717,2042,0,0,0,4,2.0,30.0
1,1,1,0,225000.0,4,1,1,1,18537,354,0,0,0,16,2.0,45.0
1,0,0,0,112500.0,1,4,1,2,22981,0,0,1,0,13,2.0,23.0
0,0,1,0,315000.0,4,4,1,1,18018,11157,0,0,0,14,2.0,29.0
0,1,1,0,135000.0,0,1,1,1,14210,1128,0,0,0,14,2.0,23.0
0,0,1,0,112500.0,4,4,1,1,18435,2175,0,1,0,16,2.0,10.0
0,1,0,2,270000.0,2,1,1,1,16053,7369,1,1,0,5,4.0,14.0
0,0,0,0,292500.0,0,4,0,1,18698,10758,0,0,0,9,2.0,3.0
0,0,1,0,135000.0,1,4,1,1,21374,0,0,0,0,13,2.0,22.0
1,1,0,1,135000.0,4,4,1,1,10583,1184,1,0,0,9,3.0,32.0
1,1,1,0,112500.0,4,4,1,1,10053,1652,0,0,1,16,2.0,29.0
0,0,1,0,112500.0,1,3,1,1,24821,0,0,0,0,13,2.0,50.0
1,0,1,1,135000.0,4,4,1,1,10417,1169,1,0,0,9,3.0,24.0
0,0,1,1,117000.0,0,4,0,1,14041,460,0,0,0,5,3.0,2.0
1,1,1,0,112500.0,4,4,1,1,11582,741,0,1,0,3,2.0,38.0
1,0,0,0,202500.0,4,4,3,1,15323,8290,1,0,0,9,1.0,9.0
0,0,0,0,202500.0,4,1,3,1,11991,706,0,0,1,9,1.0,52.0
1,0,1,2,360000.0,2,1,1,1,16027,5639,0,1,0,11,4.0,11.0
1,1,1,0,202500.0,1,4,1,1,20544,0,0,0,0,13,2.0,20.0
0,0,1,0,67500.0,1,4,4,1,22116,0,0,0,0,13,1.0,29.0
0,0,0,0,270000.0,4,1,1,1,17573,5792,1,1,0,11,2.0,16.0
1,0,0,1,99000.0,4,4,3,1,17876,5239,0,0,0,9,2.0,1.0
0,0,0,0,74250.0,4,1,2,2,19082,5243,0,1,0,3,1.0,8.0
1,1,1,0,405000.0,0,4,3,1,18418,3383,1,1,0,9,1.0,26.0
0,1,1,0,157500.0,4,4,1,1,17291,5278,0,0,0,11,2.0,40.0
0,0,1,0,135000.0,2,2,3,5,9873,2086,0,1,1,5,1.0,10.0
0,0,1,0,148500.0,4,1,1,1,17641,889,0,0,0,3,2.0,11.0
0,0,0,0,157500.0,1,4,1,1,20255,0,0,0,0,13,2.0,3.0
0,0,1,1,94500.0,4,1,2,1,14559,1472,0,1,1,9,2.0,45.0
1,1,0,0,135000.0,4,4,3,2,12099,1567,0,0,0,9,1.0,8.0
0,1,1,0,720000.0,0,1,2,1,20791,4814,1,1,0,11,1.0,58.0
0,0,1,1,157500.0,4,4,1,1,14510,3805,0,0,0,3,3.0,60.0
1,0,0,1,225000.0,4,1,1,1,13747,6273,0,0,0,3,3.0,18.0
0,0,0,1,202500.0,0,4,2,1,10800,3166,0,0,0,16,2.0,41.0
1,0,1,0,112500.0,1,4,1,1,22442,0,0,1,0,13,2.0,5.0
1,1,1,1,225000.0,4,4,1,1,13621,1127,0,0,0,4,3.0,35.0
1,1,0,1,112500.0,4,4,1,4,11583,3407,1,0,0,9,3.0,40.0
1,1,1,0,198000.0,4,4,1,1,21111,1159,0,0,0,4,2.0,32.0
0,0,0,0,189000.0,4,4,1,2,18452,137,0,0,0,9,2.0,37.0
1,1,0,0,247500.0,4,4,1,1,14095,1526,0,0,0,4,2.0,27.0
0,0,0,0,45000.0,4,4,3,1,19906,5547,0,0,0,5,1.0,59.0
0,0,1,0,135000.0,4,2,1,1,13038,1617,0,0,1,5,2.0,47.0
0,0,1,0,112500.0,1,1,3,1,21022,0,0,1,0,13,1.0,12.0
0,0,1,0,67500.0,1,1,1,1,22212,0,0,0,0,13,2.0,59.0
0,0,1,1,121500.0,4,1,1,1,11007,762,0,0,0,5,3.0,51.0
0,1,0,0,157500.0,4,2,3,1,11406,3078,1,0,0,11,1.0,29.0
0,0,1,0,382500.0,0,2,1,2,11579,1161,0,0,0,0,2.0,17.0
1,0,1,0,90000.0,4,4,3,1,10584,987,0,0,0,9,1.0,5.0
1,0,1,0,135000.0,4,4,1,1,13826,7128,0,0,0,9,2.0,30.0
0,1,0,0,315000.0,0,1,1,1,13557,586,1,1,0,5,2.0,36.0
0,0,1,0,315000.0,0,4,3,1,20092,1345,0,0,0,1,1.0,24.0
1,1,1,0,225000.0,1,4,1,1,23209,0,0,0,0,13,2.0,17.0
0,1,1,0,135000.0,4,1,1,1,13127,3424,0,1,0,3,2.0,30.0
0,0,1,3,67500.0,4,4,1,1,11829,3303,0,0,0,3,5.0,3.0
1,1,1,1,180000.0,0,4,1,1,15988,1994,0,1,0,7,3.0,40.0
0,0,1,1,180000.0,0,4,3,1,15221,553,0,0,0,5,2.0,7.0
0,0,1,0,135000.0,4,4,1,1,21481,201,1,1,0,7,2.0,35.0
0,1,1,0,225000.0,4,1,0,1,11067,492,0,0,0,16,2.0,9.0
0,1,1,0,180000.0,2,4,1,1,20644,3873,0,0,0,12,2.0,10.0
0,0,0,0,90000.0,4,4,3,5,8955,951,0,0,0,16,1.0,11.0
1,1,0,0,229500.0,4,2,1,0,18325,1256,0,0,0,9,2.0,34.0
1,1,1,0,270000.0,4,4,3,1,17259,1420,0,0,0,4,1.0,7.0
0,1,1,0,225000.0,4,4,0,1,19886,1577,1,0,0,0,2.0,13.0
1,0,1,0,315000.0,4,1,1,1,13910,1935,1,0,0,9,2.0,38.0
1,1,1,1,148500.0,4,4,1,1,14962,5176,0,0,0,9,3.0,9.0
1,1,1,2,225000.0,4,4,1,1,16221,6903,1,1,0,9,4.0,47.0
0,1,1,0,180000.0,4,4,1,1,13139,1412,0,0,0,14,2.0,5.0
0,0,0,0,162000.0,0,4,1,1,13607,4032,1,0,0,3,2.0,22.0
0,1,1,1,126000.0,4,1,1,1,9441,157,0,0,0,5,3.0,31.0
0,0,1,0,297000.0,0,4,3,4,15519,3234,0,0,0,9,1.0,17.0
0,1,1,2,112500.0,4,1,1,1,14133,2695,0,0,0,7,4.0,20.0
1,1,1,0,135000.0,4,4,1,1,15438,3377,0,0,0,9,2.0,7.0
1,1,0,1,270000.0,0,4,0,1,13534,1420,0,0,0,5,3.0,25.0
0,0,1,0,148500.0,1,4,1,1,23595,0,0,0,0,13,2.0,7.0
0,0,1,0,112500.0,2,4,1,2,10826,1472,0,0,0,12,2.0,28.0
1,1,1,2,360000.0,4,1,1,1,10273,3039,1,0,0,3,4.0,50.0
1,1,1,0,202500.0,4,4,1,2,16896,354,0,1,0,16,2.0,47.0
0,0,1,0,135000.0,1,4,4,1,24580,0,0,0,0,13,1.0,42.0
0,0,1,0,270000.0,4,1,4,1,19301,2622,0,0,1,11,1.0,20.0
0,0,0,0,67500.0,4,4,1,1,18401,2149,0,0,0,9,2.0,21.0
1,0,0,2,157500.0,4,1,1,1,11811,4676,0,0,0,9,4.0,49.0
0,0,1,0,202500.0,0,1,1,1,12972,2208,1,1,0,11,2.0,16.0
1,1,1,0,247500.0,4,4,1,1,21757,2705,0,0,0,4,2.0,31.0
0,0,1,3,225000.0,0,4,3,1,11870,5072,0,0,0,9,4.0,7.0
1,1,0,0,90000.0,4,4,1,1,15565,4004,1,1,0,5,2.0,59.0
1,1,1,0,261000.0,4,2,1,1,15936,1508,0,1,0,11,2.0,45.0
1,1,1,1,112500.0,4,4,1,1,17067,243,0,0,0,4,3.0,53.0
0,0,0,0,202500.0,4,4,2,1,16868,4161,0,0,0,9,1.0,50.0
0,0,0,2,112500.0,4,4,1,1,10297,735,0,1,0,5,4.0,12.0
0,0,1,0,270000.0,4,4,1,1,20066,3988,1,1,0,14,2.0,53.0
0,0,1,0,157500.0,4,4,1,1,12488,1621,0,1,0,19,2.0,24.0
0,0,1,1,126000.0,0,4,1,1,18140,4119,0,0,0,9,3.0,13.0
0,0,1,0,243000.0,1,4,1,1,9699,0,0,0,1,13,2.0,27.0
0,1,1,0,225000.0,0,4,3,1,12075,1430,0,1,0,7,1.0,40.0
1,1,0,0,135000.0,0,4,1,1,19048,3932,1,0,0,4,2.0,30.0
0,1,1,0,252000.0,0,1,1,1,15034,444,0,0,0,11,2.0,2.0
0,0,0,0,135000.0,4,4,1,1,11004,1570,0,0,0,14,2.0,4.0
1,0,1,1,562500.0,4,2,1,1,13790,5639,1,1,0,5,3.0,41.0
0,1,1,2,292500.0,0,1,1,1,13958,3021,0,0,0,16,4.0,40.0
0,0,1,0,157500.0,4,4,1,1,16951,3017,1,1,0,5,2.0,19.0
0,1,1,1,157500.0,1,4,1,1,20661,0,0,1,0,13,3.0,38.0
0,1,1,0,720000.0,2,1,4,1,15031,5422,1,1,0,3,1.0,12.0
0,0,1,0,261000.0,4,4,1,1,20047,2559,0,0,0,9,2.0,28.0
1,0,0,0,166500.0,4,2,3,2,12923,170,0,0,0,2,1.0,35.0
0,0,1,1,112500.0,3,4,0,1,12127,795,0,0,0,9,3.0,12.0
0,0,0,0,94500.0,1,4,0,5,20360,0,0,0,0,13,2.0,30.0
1,1,1,0,157500.0,4,1,1,1,18750,536,0,0,0,18,2.0,57.0
0,0,1,0,153000.0,1,4,2,1,21778,0,0,1,0,13,1.0,35.0
0,0,1,0,157500.0,4,4,1,1,17343,938,0,0,0,16,2.0,22.0
1,0,1,1,135000.0,4,1,1,1,9403,1999,1,1,0,7,3.0,32.0
0,0,1,0,135000.0,1,4,2,1,21613,0,0,0,0,13,1.0,40.0
0,1,1,1,67500.0,4,4,1,1,16361,2109,1,0,0,5,3.0,14.0
1,0,1,0,112500.0,4,4,0,1,17837,351,0,0,0,18,2.0,7.0
0,1,1,0,112500.0,4,4,1,1,12078,673,1,1,0,9,2.0,6.0
0,0,1,0,67500.0,1,4,1,1,20567,0,0,0,0,13,2.0,39.0
1,1,1,0,315000.0,4,1,1,1,18335,2796,0,0,0,4,2.0,24.0
0,0,1,0,202500.0,4,4,2,1,13920,904,0,0,0,3,1.0,37.0
0,1,0,1,135000.0,0,1,3,1,10130,1651,0,0,0,0,2.0,19.0
1,1,1,0,180000.0,0,4,3,1,20283,3447,0,0,0,4,1.0,11.0
