gender,car,reality,child_num,income_total,income_type,edu_type,family_type,house_type,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,work_phone,phone,email,occyp_type,family_size,begin_month,credit
F,Y,N,0,225000.0,Working,Secondary / secondary special,Married,Municipal apartment,-12155,-667,1,0,0,0,Laborers,2.0,-16.0,0.0
M,Y,Y,1,189000.0,Working,Incomplete higher,Married,House / apartment,-15287,-2501,1,0,1,0,,3.0,-17.0,1.0
F,N,Y,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17840,-1807,1,0,0,0,Core staff,1.0,-33.0,2.0
F,Y,Y,2,225000.0,State servant,Higher education,Married,House / apartment,-11359,-1726,1,0,0,0,Core staff,4.0,-42.0,2.0
F,Y,N,0,202500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21720,365243,1,0,0,0,,2.0,-43.0,2.0
F,Y,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-16279,-1478,1,0,0,0,Medicine staff,2.0,-31.0,2.0
M,N,N,3,126000.0,Working,Secondary / secondary special,Civil marriage,With parents,-12072,-1422,1,0,0,1,,5.0,-45.0,2.0
M,Y,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-17262,-1617,1,0,0,0,Core staff,2.0,-16.0,0.0
M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-20014,-249,1,1,1,0,Security staff,2.0,-36.0,2.0
F,N,Y,3,180000.0,State servant,Higher education,Married,House / apartment,-16000,-7401,1,0,0,0,Core staff,5.0,-36.0,2.0
F,N,Y,0,171000.0,State servant,Lower secondary,Widow,House / apartment,-18672,-2593,1,0,1,0,Medicine staff,1.0,-13.0,2.0
M,Y,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14346,-302,1,0,0,0,,2.0,-13.0,2.0
M,N,Y,1,180000.0,Working,Higher education,Married,With parents,-15670,-1654,1,0,0,0,Cooking staff,3.0,-22.0,2.0
M,Y,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-13867,-3095,1,0,0,0,Laborers,3.0,-57.0,2.0
F,Y,N,1,112500.0,Working,Higher education,Single / not married,House / apartment,-10028,-1618,1,0,0,0,Core staff,2.0,-59.0,2.0
M,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-10796,-2531,1,1,0,0,Laborers,4.0,-27.0,2.0
F,N,Y,0,67500.0,State servant,Secondary / secondary special,Married,House / apartment,-19818,-11398,1,0,0,0,,2.0,-44.0,2.0
F,N,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-18465,-5336,1,0,0,0,Laborers,2.0,-18.0,1.0
F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22481,365243,1,0,1,0,,2.0,-27.0,2.0
F,N,Y,1,162000.0,Working,Secondary / secondary special,Married,House / apartment,-12673,-1236,1,0,1,1,,3.0,-23.0,0.0
F,N,N,1,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-9582,-747,1,0,0,0,Sales staff,3.0,-16.0,1.0
F,N,Y,1,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,-15926,-3327,1,0,0,0,,2.0,-51.0,1.0
M,N,Y,0,315000.0,Commercial associate,Higher education,Single / not married,House / apartment,-10499,-545,1,0,0,1,Laborers,1.0,-53.0,2.0
F,N,Y,0,337500.0,Commercial associate,Higher education,Single / not married,House / apartment,-16590,-438,1,0,1,1,Managers,1.0,-32.0,2.0
F,N,Y,0,76500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-22204,365243,1,0,1,0,,1.0,-19.0,2.0
M,Y,N,0,360000.0,State servant,Higher education,Married,House / apartment,-9983,-1923,1,0,0,0,,2.0,-51.0,2.0
M,Y,Y,2,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15790,-1939,1,0,0,0,Drivers,4.0,-17.0,2.0
F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-20536,365243,1,0,0,0,,1.0,-43.0,1.0
F,Y,N,0,112500.0,Working,Secondary / secondary special,Married,Municipal apartment,-17372,-978,1,0,1,0,Sales staff,2.0,-16.0,2.0
F,N,Y,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-19620,-2196,1,0,0,0,Core staff,2.0,-48.0,2.0
F,N,N,1,135000.0,Working,Higher education,Married,With parents,-10263,-583,1,0,0,0,Secretaries,3.0,-44.0,1.0
F,N,Y,0,135000.0,Pensioner,Higher education,Married,House / apartment,-22747,365243,1,0,0,0,,2.0,-27.0,2.0
F,Y,Y,0,270000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18458,-6014,1,0,1,0,Accountants,2.0,-29.0,2.0
M,Y,N,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-19972,-6610,1,0,0,0,Laborers,2.0,-51.0,2.0
F,N,N,0,56250.0,Pensioner,Secondary / secondary special,Married,Office apartment,-21882,365243,1,0,0,0,,2.0,-17.0,2.0
M,N,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-16778,-332,1,0,0,0,Core staff,4.0,-44.0,2.0
M,N,N,2,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14994,-926,1,1,0,0,Managers,4.0,-4.0,2.0
M,Y,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-13648,-4167,1,0,0,0,Drivers,2.0,-54.0,2.0
M,Y,Y,0,495000.0,Working,Secondary / secondary special,Single / not married,Rented apartment,-14358,-5373,1,0,0,0,Cooking staff,1.0,-4.0,2.0
M,Y,Y,0,585000.0,Commercial associate,Secondary / secondary special,Married,With parents,-16653,-1646,1,0,0,0,Drivers,2.0,-40.0,2.0
F,N,N,0,202500.0,Working,Secondary / secondary special,Married,Office apartment,-19760,-2099,1,0,0,0,Cleaning staff,2.0,-6.0,2.0
M,Y,Y,0,360000.0,Working,Secondary / secondary special,Married,House / apartment,-13681,-1185,1,0,0,0,Drivers,2.0,-47.0,1.0
F,N,Y,0,288000.0,Working,Secondary / secondary special,Married,House / apartment,-19863,-4451,1,0,0,0,,2.0,-43.0,1.0
F,N,Y,0,144000.0,Working,Higher education,Single / not married,House / apartment,-13190,-4943,1,0,0,0,,1.0,-14.0,1.0
F,N,Y,0,126000.0,Working,Higher education,Married,House / apartment,-10075,-460,1,0,1,1,Core staff,2.0,-45.0,2.0
F,N,Y,0,180000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-14756,-567,1,0,0,0,,1.0,-9.0,2.0
F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22365,365243,1,0,0,0,,2.0,-9.0,2.0
F,N,N,0,270000.0,State servant,Secondary / secondary special,Separated,House / apartment,-19363,-12332,1,0,1,1,Medicine staff,1.0,-37.0,2.0
F,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14330,-1936,1,0,0,0,Sales staff,2.0,-10.0,2.0
M,Y,N,0,360000.0,Commercial associate,Higher education,Married,House / apartment,-14369,-4633,1,0,1,0,Managers,2.0,-35.0,2.0
F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19654,-1751,1,0,1,0,,2.0,-28.0,2.0
F,N,Y,3,135000.0,Working,Secondary / secondary special,Married,House / apartment,-14838,-1539,1,0,0,0,Laborers,5.0,-47.0,2.0
F,N,N,0,270000.0,Working,Higher education,Married,House / apartment,-17573,-5792,1,1,1,0,Managers,2.0,-16.0,2.0
M,Y,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-22407,-2174,1,0,0,0,Laborers,2.0,-9.0,2.0
M,Y,Y,1,270000.0,Working,Secondary / secondary special,Married,House / apartment,-14488,-1630,1,0,1,0,Laborers,3.0,-36.0,0.0
M,Y,Y,3,202500.0,Working,Secondary / secondary special,Married,House / apartment,-16013,-4785,1,0,1,1,,5.0,-24.0,2.0
F,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-18806,-319,1,0,0,0,Sales staff,1.0,-40.0,1.0
M,N,Y,0,148500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-11819,-962,1,0,0,0,Laborers,1.0,-3.0,1.0
F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21135,365243,1,0,0,0,,1.0,-3.0,1.0
F,N,N,2,144000.0,Working,Secondary / secondary special,Married,House / apartment,-12277,-982,1,1,1,0,High skill tech staff,4.0,-23.0,2.0
F,Y,Y,1,121500.0,Working,Secondary / secondary special,Married,House / apartment,-15999,-3269,1,1,0,0,Sales staff,3.0,-18.0,2.0
F,N,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,-14133,-185,1,0,1,0,Sales staff,3.0,-45.0,2.0
F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-20752,365243,1,0,0,0,,1.0,-23.0,0.0
F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-23262,365243,1,0,1,0,,1.0,-35.0,1.0
F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23978,365243,1,0,0,0,,2.0,-12.0,1.0
F,N,N,0,252000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22765,365243,1,0,0,0,,1.0,-13.0,2.0
F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-24665,365243,1,0,0,0,,2.0,-49.0,2.0
M,Y,Y,1,180000.0,Working,Secondary / secondary special,Married,House / apartment,-15212,-1267,1,0,0,0,Drivers,3.0,-52.0,2.0
M,Y,Y,2,675000.0,Commercial associate,Higher education,Married,House / apartment,-13398,-3003,1,0,0,0,Core staff,4.0,-42.0,2.0
F,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-13139,-1412,1,0,0,0,Private service staff,2.0,-5.0,2.0
M,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Single / not married,Rented apartment,-7723,-366,1,0,0,1,Sales staff,1.0,0.0,1.0
F,N,N,0,67500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-8661,-500,1,1,0,0,Sales staff,1.0,-6.0,1.0
M,Y,Y,2,216000.0,State servant,Higher education,Married,House / apartment,-11121,-2565,1,0,0,0,High skill tech staff,4.0,-46.0,2.0
M,Y,Y,0,225000.0,Working,Secondary / secondary special,Married,House / apartment,-20145,-1043,1,0,0,0,Laborers,2.0,-29.0,2.0
F,Y,Y,1,112500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-11660,-807,1,0,0,0,Core staff,3.0,-8.0,2.0
F,Y,Y,2,144000.0,Working,Higher education,Married,House / apartment,-14291,-532,1,0,0,1,Accountants,4.0,-25.0,2.0
F,N,N,0,135000.0,Working,Secondary / secondary special,Married,With parents,-12278,-869,1,0,0,0,,2.0,-10.0,2.0
F,N,Y,0,130500.0,Working,Secondary / secondary special,Married,House / apartment,-13520,-5488,1,0,0,0,Core staff,2.0,-39.0,2.0
F,N,Y,0,171000.0,Working,Secondary / secondary special,Single / not married,Rented apartment,-16938,-673,1,0,0,0,Laborers,1.0,-28.0,2.0
F,N,N,0,180000.0,Working,Higher education,Separated,House / apartment,-14127,-2058,1,1,1,1,Accountants,1.0,-7.0,2.0
F,N,Y,0,85500.0,Working,Secondary / secondary special,Separated,House / apartment,-21708,-15072,1,0,0,0,,1.0,-10.0,2.0
M,Y,N,1,229500.0,State servant,Secondary / secondary special,Married,House / apartment,-21665,-4342,1,0,0,0,Managers,3.0,-22.0,2.0
M,N,N,2,216000.0,Working,Secondary / secondary special,Married,House / apartment,-14740,-1040,1,0,1,0,Laborers,4.0,-1.0,0.0
F,Y,N,1,184500.0,Working,Higher education,Separated,With parents,-13438,-4447,1,1,0,0,Core staff,2.0,0.0,0.0
F,N,N,0,76500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20592,365243,1,0,1,0,,2.0,-2.0,1.0
F,Y,N,1,135000.0,Commercial associate,Higher education,Single / not married,House / apartment,-10130,-1651,1,0,0,0,Accountants,2.0,-37.0,1.0
F,N,Y,0,193500.0,Working,Higher education,Single / not married,House / apartment,-17081,-4783,1,0,1,0,Laborers,1.0,-11.0,2.0
F,N,Y,0,247500.0,Working,Higher education,Married,House / apartment,-19852,-200,1,0,1,0,Sales staff,2.0,-9.0,2.0
M,Y,Y,0,360000.0,Working,Higher education,Married,House / apartment,-19958,-7465,1,0,0,0,Laborers,2.0,-6.0,2.0
F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-24449,-3056,1,0,1,0,Medicine staff,2.0,-26.0,2.0
F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20495,365243,1,0,1,0,,2.0,-39.0,2.0
F,Y,N,0,45000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-20458,365243,1,0,1,0,,2.0,-42.0,2.0
M,Y,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14346,-302,1,0,0,0,,2.0,-52.0,2.0
F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,-21363,365243,1,0,0,0,,2.0,-24.0,2.0
F,N,Y,0,112500.0,Working,Incomplete higher,Civil marriage,House / apartment,-9301,-1751,1,0,0,0,,2.0,-53.0,2.0
F,N,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16234,-6075,1,0,1,0,Laborers,3.0,-24.0,2.0
F,Y,Y,0,742500.0,Pensioner,Higher education,Separated,House / apartment,-21792,365243,1,0,0,0,,1.0,-14.0,2.0
F,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-18463,-7048,1,0,0,0,Accountants,2.0,-40.0,2.0
F,Y,N,4,202500.0,Working,Incomplete higher,Married,House / apartment,-12448,-4395,1,0,0,0,Core staff,6.0,-18.0,2.0
M,N,Y,0,607500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19435,-1416,1,0,0,1,Managers,2.0,-12.0,1.0
F,N,Y,0,189000.0,Working,Secondary / secondary special,Married,House / apartment,-14555,-256,1,0,0,0,Cleaning staff,2.0,-5.0,2.0
F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,-18865,365243,1,0,0,0,,1.0,-38.0,2.0
F,N,Y,1,90000.0,Working,Secondary / secondary special,Married,House / apartment,-16280,-3694,1,0,0,1,Sales staff,3.0,-34.0,2.0
M,N,N,1,99000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17876,-5239,1,0,0,0,Laborers,2.0,-1.0,0.0
M,N,Y,0,126000.0,Pensioner,Secondary / secondary special,Married,Rented apartment,-16491,365243,1,0,0,0,,2.0,-42.0,2.0
M,Y,Y,0,99000.0,Working,Secondary / secondary special,Married,Rented apartment,-9928,-1531,1,0,0,0,Managers,2.0,-25.0,2.0
F,N,Y,0,202500.0,Working,Secondary / secondary special,Separated,House / apartment,-19032,-3776,1,0,0,0,Laborers,1.0,-6.0,2.0
F,N,N,0,76500.0,Working,Secondary / secondary special,Widow,House / apartment,-19709,-3271,1,0,0,0,Sales staff,1.0,-12.0,2.0
M,N,Y,0,126000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-15972,-1051,1,0,0,0,High skill tech staff,2.0,-60.0,1.0
F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22670,365243,1,0,1,0,,2.0,-52.0,2.0
F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-21126,365243,1,0,0,0,,1.0,-55.0,2.0
F,N,Y,1,90000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-10525,-2135,1,1,1,0,Sales staff,2.0,-9.0,1.0
F,N,N,0,180000.0,Working,Incomplete higher,Widow,House / apartment,-19629,-1897,1,1,1,0,Core staff,1.0,-31.0,2.0
F,Y,Y,0,135000.0,Working,Higher education,Married,House / apartment,-15468,-4834,1,0,0,1,,2.0,-60.0,2.0
F,N,N,0,198000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18813,-9748,1,0,0,0,Laborers,2.0,-48.0,2.0
F,N,Y,0,450000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-16920,-9181,1,0,1,1,Managers,2.0,-29.0,2.0
F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,-22743,365243,1,0,0,0,,1.0,-30.0,2.0
F,N,Y,0,103500.0,Working,Secondary / secondary special,Married,House / apartment,-20292,-1691,1,0,0,0,Laborers,2.0,-1.0,0.0
M,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-16459,-704,1,1,0,0,Low-skill Laborers,2.0,-1.0,0.0
F,N,Y,1,247500.0,Commercial associate,Higher education,Married,House / apartment,-13556,-4296,1,0,1,0,Managers,3.0,-52.0,0.0
M,Y,Y,0,180000.0,State servant,Higher education,Married,House / apartment,-10091,-643,1,0,0,0,High skill tech staff,2.0,-43.0,2.0
F,N,Y,0,126000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-21667,365243,1,0,0,0,,1.0,-13.0,0.0
F,N,N,2,90000.0,Working,Secondary / secondary special,Married,House / apartment,-11863,-96,1,1,0,0,,4.0,-46.0,0.0
F,N,Y,0,130500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23476,365243,1,0,0,0,,2.0,-7.0,2.0
M,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,-22210,365243,1,0,1,0,,2.0,-27.0,2.0
F,Y,Y,0,675000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-18802,-913,1,0,0,0,,2.0,-14.0,0.0
F,N,N,0,270000.0,State servant,Secondary / secondary special,Separated,House / apartment,-19363,-12332,1,0,1,1,Medicine staff,1.0,-18.0,2.0
F,Y,N,1,135000.0,Working,Higher education,Civil marriage,Rented apartment,-12579,-1654,1,0,0,0,,3.0,-57.0,1.0
M,Y,N,2,202500.0,Working,Secondary / secondary special,Married,House / apartment,-15904,-3787,1,0,0,0,Laborers,4.0,-60.0,2.0
F,N,Y,0,144000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-23334,365243,1,0,0,0,,2.0,-52.0,2.0
F,N,Y,0,112500.0,State servant,Secondary / secondary special,Married,House / apartment,-21215,-808,1,0,0,0,Medicine staff,2.0,-12.0,1.0
M,N,N,2,225000.0,Working,Higher education,Civil marriage,House / apartment,-16768,-3088,1,1,0,0,Laborers,4.0,-11.0,2.0
F,N,N,0,135000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-20627,-1285,1,0,0,0,Core staff,1.0,-11.0,2.0
M,N,N,0,225000.0,Commercial associate,Secondary / secondary special,Separated,Rented apartment,-17755,-4338,1,0,0,0,Drivers,1.0,-59.0,2.0
F,Y,N,0,81000.0,Commercial associate,Incomplete higher,Married,House / apartment,-17493,-2347,1,1,0,0,,2.0,-59.0,0.0
F,Y,Y,2,225000.0,Commercial associate,Higher education,Married,House / apartment,-14100,-3623,1,0,0,0,Private service staff,4.0,-6.0,2.0
M,N,Y,1,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-14143,-275,1,0,1,0,Drivers,3.0,-59.0,2.0
F,N,Y,0,85500.0,Pensioner,Secondary / secondary special,Married,House / apartment,-21531,365243,1,0,0,0,,2.0,-19.0,1.0
F,N,Y,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-16278,-2712,1,1,1,0,,1.0,-33.0,2.0
F,Y,Y,0,135000.0,Commercial associate,Higher education,Married,House / apartment,-14810,-1655,1,0,0,0,Laborers,2.0,-48.0,2.0
F,N,Y,0,270000.0,Working,Secondary / secondary special,Married,Municipal apartment,-15450,-770,1,0,0,1,Security staff,2.0,-50.0,2.0
M,N,Y,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,-15948,-1234,1,0,0,0,Laborers,3.0,-45.0,2.0
F,Y,Y,2,121500.0,Working,Incomplete higher,Married,House / apartment,-11327,-101,1,1,1,0,Core staff,4.0,-23.0,2.0
F,Y,N,1,135000.0,Working,Higher education,Married,Municipal apartment,-12523,-2482,1,0,0,0,Managers,3.0,-50.0,2.0
F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-22976,365243,1,0,0,0,,1.0,0.0,1.0
M,N,Y,1,292500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-14785,-3018,1,1,1,0,Laborers,3.0,-2.0,1.0
F,Y,Y,0,135000.0,Commercial associate,Higher education,Married,House / apartment,-20921,-113,1,0,0,0,Sales staff,2.0,-7.0,0.0
F,N,Y,0,99000.0,Pensioner,Secondary / secondary special,Married,House / apartment,-22799,365243,1,0,0,0,,2.0,-18.0,2.0
F,N,N,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,-15743,-2052,1,0,1,0,Laborers,2.0,-59.0,2.0
M,Y,Y,0,180000.0,Working,Higher education,Married,House / apartment,-21753,-4540,1,0,0,0,,2.0,-15.0,2.0
M,Y,Y,1,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-17317,-285,1,0,0,0,Drivers,3.0,-10.0,2.0
M,Y,Y,1,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-11294,-1077,1,0,0,0,Managers,3.0,-23.0,2.0
M,N,N,0,189000.0,State servant,Secondary / secondary special,Married,House / apartment,-15752,-2770,1,0,0,0,Core staff,2.0,-28.0,2.0
F,N,Y,0,135000.0,Working,Secondary / secondary special,Separated,House / apartment,-16269,-1358,1,0,0,0,Sales staff,1.0,-8.0,2.0
F,N,Y,1,247500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-11380,-1540,1,0,0,1,Laborers,3.0,-11.0,0.0
F,N,Y,0,247500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-19366,-746,1,0,0,0,,2.0,-36.0,2.0
F,Y,Y,1,225000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-12564,-819,1,1,1,0,Private service staff,3.0,-26.0,1.0
F,N,Y,0,121500.0,Working,Secondary / secondary special,Married,House / apartment,-14866,-5992,1,0,0,0,Medicine staff,2.0,-44.0,0.0
